"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
69891.8,52737,86854.2,68220.3,54829,81542.3,26514.6,0.639
81085.7,53317,99668.6,83788.1,55117,99626.9,17589.5,0.64
104615,74141,92473.3,39626.7,30864,84142.5,19827.8,0.64
103969,65398,104189,117589,75697,101805,25968.2,0.642
85086.7,59444,93806.7,58734.9,45096,85356.8,28509.4,0.642
74839,47189,103936,64793.1,43093,98537.6,12844.3,0.645
104597,72214,94924.6,71798.6,53750,87542.2,15758.2,0.645
111309,63920,114123,95580.9,62492,100237,23985.8,0.646
77355.4,55325,91632.4,52863,41888,82706.9,26767.2,0.649
66039.1,43908,98568.4,52126.1,37380,91389.3,18768,0.65
53959.7,41281,85664.1,77162,64217,78746.9,23482.1,0.65
91728,69105,86990.6,51848.7,40173,84583,13223.2,0.652
98668.8,73140,88410.7,53050,40200,86484.6,25307.8,0.653
115169,79073,95452.5,74221.2,54041,90008.7,29583.1,0.653
138115,98129,92241.2,111042,80745,90126.6,23789.8,0.653
58745.5,36581,105244,82603.4,53261,101641,16831.2,0.655
82713.6,51385,105492,65013.9,41789,101959,28128.5,0.656
65434.3,43126,99436.6,73020.6,50030,95652.2,30769.2,0.657
97300.1,63489,100437,68092,47689,93574.5,28257.6,0.658
86567,53413,106215,86065.1,55201,102179,26157.2,0.659
132426,78593,110425,71777.9,48601,96788.9,15994.9,0.66
69166.8,47082,96277,74540.7,51047,95698.1,17926.9,0.662
82231.9,50473,106773,71771.7,48068,97853.7,22006.9,0.662
47466.7,38961,79843.4,75878.6,65317,76133,14726.7,0.662
81690.5,53666,99759,87651.4,57710,99537.7,25408.6,0.663
73697,52447,92089.3,53840,42770,82498.5,21966.8,0.665
70027.2,47480,96657.6,54799.1,38524,93222.8,21977.2,0.666
72437.8,47197,100584,61730.2,44045,91850.3,22257.3,0.666
99799.9,72892,89728.5,65785.3,54273,79437.4,20693.8,0.667
118120,77385,100033,62556.1,41517,98746.9,30369,0.67
125806,93796,87901.4,58621.7,44372,86582.4,17788.2,0.675
70467.1,47285,97665.9,66518.8,45609,95581.4,22873.5,0.676
67236.5,46348,95072.3,51716.2,36257,93479.1,26524.3,0.677
90370.1,62104,95364.1,74895.4,54945,89331.9,19271,0.677
100085,72225,90815.8,67711.8,49177,90236.5,13561.3,0.678
83946.2,59732,92103.1,54545.2,39164,91274.5,15146.2,0.678
86665.7,62984,90177.2,60107.3,42037,93707.7,11044.8,0.678
62794.1,43029,95639.5,66160,44057,98414.8,29267.7,0.679
136528,92002,97253.2,124724,83610,97762.7,13409.5,0.681
78410.9,55268,92978.5,54181.6,40300,88110.2,13103.8,0.681
79148.9,50905,101898,67085.9,46109,95351.1,22719.6,0.684
87490.1,57534,99658.5,93328.7,62986,97107.1,18627.2,0.684
49423.7,36963,87629,116052,85103,89369.5,14779.1,0.686
158772,113690,91523,149584,109854,89238.1,26045.4,0.686
118472,85113,91222.4,77717.5,57124,89162,24881.4,0.686
77334.5,54460,93062.7,86523.2,65372,86740.3,18877.7,0.688
151677,114097,87121.7,78649.6,60477,85228.8,17156.2,0.689
82191.6,63169,85271.4,44770,35885,81762.4,25108.4,0.69
83237.8,50772,107442,70805,45692,101556,19184.1,0.691
68850.7,48581,92880,81760.9,58201,92065.1,30304.8,0.691
66078.7,47869,90466.4,52797.4,40368,85714.7,21617,0.691
95057.3,69889,89136.7,49170.8,37949,84915.5,10353.5,0.691
128516,77941,108061,88795.4,56925,102227,15283.5,0.693
131080,86624,99169.2,80973.6,59000,89943.8,17933.1,0.694
105871,68780,100878,114794,77452,97132.9,28088.5,0.695
81277.9,54468,97793.8,78842.9,51892,99573.1,12153,0.697
134291,84129,104612,88507.7,57973,100054,24519.8,0.699
61481.5,42193,95495.8,62360.1,42337,96531,27337.8,0.699
91468.1,68669,87294.9,47405.1,36336,85500.3,19286.9,0.7
101421,71452,93023.3,75397.7,52821,93547.3,16796.7,0.703
90211,64316,91922.2,86709.5,62965,90250.1,27366.1,0.703
92449.4,66956,90488.8,62410.5,48097,85039.3,27119.8,0.704
127387,91536,91204.2,74052.2,54128,89659.4,28779.9,0.706
91567.4,56957,105360,98754.9,66637,97123.2,11766.6,0.706
66857,42920,102086,61089.1,41704,95998.9,25824.6,0.709
88538.4,57910,100198,59938.2,42830,91714,25799.1,0.712
98674.6,69911,92499.6,63206.8,46171,89716.9,25846,0.712
77596.6,45713,111246,56708.3,36325,102311,24301.1,0.714
104694,64716,106020,117292,87205,88147.2,30669.8,0.715
112251,81169,90631.6,103215,79497,85088.8,18818.4,0.715
83579.8,61001,89793.3,96845,76708,82740.1,14354.1,0.716
60498,40740,97319.5,69407.8,48344,94090.5,16975.4,0.717
70524.7,47681,96934,49666.9,35881,90715.7,15358,0.717
87496.6,58007,98853.1,67997.4,49631,89788.2,17285.9,0.719
116014,82605,92041.8,50597,37696,87964.9,25470,0.719
68332.3,44921,99691.2,78039,53305,95945.3,21120.9,0.719
108872,77193,92431.1,93513.6,68329,89691.2,30101.2,0.721
122139,87900,91063.5,59791.3,45093,86897.8,29093.8,0.721
71155.4,46195,100947,63562.1,46335,89901.9,19193.7,0.722
103886,58520,116341,114434,72933,102828,22554.7,0.723
75343.7,54775,90145.6,45602.8,34271,87205.6,15284.9,0.724
142381,101727,91727,77082,59106,85467.5,11365,0.725
73375.9,51752,92919.4,85133.6,72401,77061.3,15700.3,0.725
96782.4,62154,102049,46374.9,32179,94447.5,30597.4,0.725
74594.9,51009,95839,47223.6,30029,103062,30431.8,0.725
81386.6,52703,101204,90056.7,60050,98284.1,24419.8,0.725
89847.4,66450,88611.5,56435.8,43218,85579.5,29732.1,0.726
120502,85416,92456,52504.9,41057,83809.3,25691.5,0.726
65929.7,45537,94884.8,53098.3,40073,86837.7,18938.4,0.726
88881.8,62069,93846.5,58788,43481,88607.2,27148.7,0.727
76286.9,58605,85309.1,46645.4,37968,80513.9,21844,0.729
135317,91328,97101.9,212419,152028,91569.1,10588,0.73
81734.4,59460,90086.5,73219.4,57608,83295.8,19852.7,0.73
47767.7,35644,87826.9,76745.9,53612,93815.2,18696.9,0.731
121270,82712,96087.3,58342.3,43025,88867.4,23333.7,0.732
67564.1,42396,104441,60869,39109,102000,26973.5,0.733
98815,75245,86064.7,47690,37648,83016.8,19531.8,0.733
77315,52335,96817,66160.6,47954,90418,22175.9,0.734
82580.4,50204,107800,75326.6,47909,103041,25418.9,0.734
68525.3,55113,81484.8,52951.3,44292,78348.6,13257,0.735
77155.9,48093,105140,57861.3,39312,96459.1,19134.4,0.736
107715,67673,104313,64357,41849,100784,29858.4,0.737
57971.5,34894,108879,94467.2,60558,102233,26994.9,0.74
85469.8,58979,94971.9,78246.7,57387,89357.8,25602.4,0.741
75276.7,50773,97164.6,70869.2,50073,92754.3,26251.1,0.741
121717,92041,86666.5,67027.3,52820,83163.6,25680.4,0.742
71697.6,48652,96579.3,54029.1,40136,88221.3,26004,0.743
67519.4,42725,103568,66094.4,43577,99400.2,29040.7,0.744
66223.4,47176,91996.4,53280.4,39112,89276.6,10307.9,0.744
90061.9,61659,95724.8,82424.6,64470,83787.5,19245.5,0.745
71580.2,48033,97663.7,79262.4,56841,91387.2,20651.7,0.745
87040.1,63101,90398.9,41573.9,31821,85622.3,25463.8,0.747
110845,72637,100009,68845.4,49536,91082.3,10470.8,0.748
110797,73097,99336.6,79791.6,55933,93490.8,29767.3,0.752
91916.6,59285,101608,91962.5,59917,100587,16386.1,0.753
65430,44289,96819.1,65390.6,45689,93795.9,21761.9,0.753
83868.5,64559,85137.7,44369.8,36050,80660.7,25673.5,0.753
81126.7,57179,92983.8,54451.4,39190,91057,16528.9,0.754
103358,73902,91657.6,83378.9,65379,83579.1,27284.7,0.756
59303.5,41835,92901.1,63377.9,49851,83318.9,22825.2,0.759
68786.6,42993,104854,60867,41010,97268.4,20125.9,0.759
85672.8,62018,90532.6,83747.4,63418,86544.3,27798,0.761
73966.3,48269,100426,42568.9,29840,93491.7,16177.7,0.761
126244,93176,88794.7,63152.9,46120,89739.6,30293.1,0.761
95945.8,73052,86074.3,69653.4,54373,83953.6,19707.8,0.763
107004,76700,91428.7,93767.5,71473,85978.6,17786.1,0.764
126597,91762,90414.9,87488.5,64778,88512.3,26827.9,0.766
110431,71113,101770,78293.6,51300,100020,17349.4,0.767
103234,63760,106110,84031.6,55464,99291.4,21708.8,0.767
84217,57757,95559.7,85041.8,61280,90948.1,19195.1,0.769
70281.4,50780,90704.2,68729.5,52540,85730.1,16251.6,0.769
89483,57536,101925,84147.6,54012,102101,25452,0.77
67919,43333,102719,55444.3,35625,101996,19711.9,0.77
67813.2,46148,96303.3,62322.2,46988,86923.2,25764.6,0.771
93249.4,63856,95702.7,61162.3,43492,92162.5,28868.2,0.773
146339,92017,104225,73259.4,46589,103053,27175,0.774
77089,52768,95741.8,61102.9,42344,94569.3,14667.3,0.774
85763.5,55117,101976,57142.4,38752,96637.1,16399.9,0.774
83448.7,60403,90540.1,69673.4,54815,83300.5,10458.3,0.774
96623.3,67183,94254.5,60399.1,44639,88674,14285.8,0.777
89564.4,59832,98102.9,61616.3,42241,95596.4,25975.7,0.778
77403.6,45349,111860,51258.7,33569,100071,30322.1,0.779
121805,79193,100799,67207.4,45860,96042.4,29880.4,0.779
83311.9,55269,98788.3,66937.6,52757,83151.5,11102.8,0.78
92222.6,61925,97600.4,71285.3,48941,95456.8,18288.4,0.781
71276.4,47952,97413.5,52727.7,37416,92355.3,23119.1,0.781
58099,41023,92815.6,64454.3,50066,84370.1,30241.3,0.782
76525.9,51626,97144.9,55930,37975,96522.2,30057.1,0.784
76286.2,52705,94858,53073.4,37417,92958.3,14314,0.785
68064.5,47030,94847.4,56155.6,42046,87528.3,22626.5,0.786
72604.8,43316,109849,66363.5,42420,102527,22845.9,0.79
108702,75328,94571.7,78448.9,57804,88942.4,16608.3,0.791
85113.4,59876,93159,66611.9,49528,88141.6,17935.2,0.791
61517.5,42767,94269.2,62939,47666,86534.9,15077.9,0.791
73368,49305,97520.4,59932.7,42484,92452.5,13081,0.792
85193.3,53940,103508,70337.9,48208,95620.3,28205.8,0.795
78117.8,52820,96924.1,77888.6,55772,91524.5,20034.2,0.796
71176.3,52059,89602.4,124568,92134,88606.5,17804.1,0.798
88758.7,64288,90481.8,65604.5,49800,86334.5,19994.8,0.799
168760,109209,101272,122486,88276,90933.5,28592.9,0.799
63123.8,42094,98277.3,73322.9,52227,92007.7,17000.9,0.799
95207,70767,88169.5,76906,61890,81436.6,18126.3,0.8
161934,91833,115563,115383,73556,102803,28849.6,0.8
67889.5,53695,82860.8,58656.9,47163,81507.5,30014.3,0.8
69459.1,44943,101285,59990.7,40907,96109.4,18684.5,0.8
93344.4,56308,108642,73331.1,46944,102374,14660.4,0.802
90468.7,68052,87123.9,86067.8,67048,84126.9,15304.2,0.803
101148,78688,84242.4,52649.8,43356,79584.2,16893.3,0.805
102165,67100,99783.8,145912,95489,100142,13949,0.805
127201,80381,103709,105722,68832,100660,22417.4,0.807
64393.9,42869,98442.2,59254.4,41349,93915.2,21637.7,0.807
71537,47862,97953.5,69859.7,49770,91989.7,16789.1,0.808
73515.6,48100,100165,77409,51960,97634.3,18880.5,0.809
85335.8,61489,90952.4,66004.7,52125,82986.8,18358.8,0.81
126001,82249,100397,97780.6,65028,98544.5,15816.9,0.812
68781.6,48028,93855.1,67468.2,50101,88253.6,15340.1,0.813
104643,77208,88823.2,78969.8,59185,87443.9,27155.6,0.814
89901.4,54321,108462,97238.9,62873,101358,29709.3,0.815
98930.9,67390,96209.1,145043,101895,93287.5,25818.4,0.816
82671.1,53541,101192,47670,34461,90656.2,12355.1,0.818
84334.3,62868,87913.3,52700.8,41336,83554.3,12307.5,0.82
63954.7,42165,99403.2,60716.6,44445,89529.1,23170.2,0.82
80532,54186,97400.5,87625.9,58707,97818.8,12100.5,0.822
79904.2,49534,105717,83027.7,55918,97308.6,21783.3,0.824
81169.2,59657,89168.2,54899.2,42425,84805.5,30005.3,0.824
116148,75580,100712,73465.7,48956,98346.4,17829.6,0.824
82830.2,51608,105185,88070.9,56433,102277,17396.3,0.825
84201.1,54748,100793,59629.1,39701,98432.1,22719.6,0.825
99188.6,67944,95673.3,73540.9,50069,96258.7,20793.2,0.825
85335.8,60129,93009.5,95842.4,67885,92526,21310,0.826
71948.2,47280,99729.2,67326.1,44540,99063.3,27208.8,0.827
56515.7,33772,109671,114239,83448,89717.9,10376.9,0.828
116095,76047,100049,111766,72978,100369,19324.1,0.828
117600,85625,90009.5,76077.3,57837,86204.4,25202.9,0.829
69919.2,46688,98145.7,55065.4,38972,92599,13855.2,0.83
77602.3,57228,88868.1,50999.3,38844,86043.9,27610.3,0.83
137615,89784,100449,79497.7,53717,96989,29903.2,0.832
113462,78671,94518.2,71938,56079,84069.4,21782.6,0.834
60819.8,45097,88384.8,81344.1,61869,86165.4,11841.8,0.834
108222,76880,92253.1,78508.2,58576,87836.5,11890.1,0.834
97291.4,67024,95131.5,76385.1,56492,88613.8,26754.1,0.835
66473.3,48990,88924.1,54191.9,42087,84385.2,17648.1,0.835
93212.6,60245,101399,64586.1,41493,102010,29037.3,0.836
98509,74305,86883.6,87745.9,71901,79978.3,19415.9,0.837
101072,69641,95114.5,65013.9,46580,91471.6,17666.8,0.839
66096.7,43238,100183,56813.2,38218,97423,16615.2,0.839
105224,75617,91196.2,62850,48205,85446.3,11617.5,0.84
55689.8,37974,96110.2,77589.8,54430,93421.4,27625.5,0.84
101105,66373,99830.3,78000.4,56013,91261.5,28809.6,0.842
83501.3,62749,87210,53152.1,42816,81356.8,16404.8,0.844
86300.6,61205,92407.5,97820.6,80421,79715.1,20257,0.845
68372.6,45902,97618.2,63800.2,44318,94345.6,29869.4,0.847
62773.9,41237,99763.6,68572.2,47977,93668.8,16516.5,0.849
90077.8,54276,108765,111308,77160,94539.7,14909.5,0.851
97061,57307,110999,77573.2,49990,101697,30484.2,0.851
79631.3,56189,92877.9,41333.8,30688,88270.6,13518.5,0.853
112419,79713,92425.5,87598.3,66701,86068.3,26518.1,0.854
64964.2,43817,97165.3,76466.5,58148,86182,22363.6,0.856
73163.5,48050,99788.7,94759.1,64302,96577.6,14388.6,0.856
76481.3,47848,104754,77402.1,56177,90297.2,26962.4,0.857
111856,77192,94966,76650.7,53516,93866.9,23093.6,0.858
48451.7,40689,78039,103123,89201,75764.7,10571.5,0.861
114378,75544,99225.1,63114.3,44417,93123.3,21182.3,0.862
75083,51243,96025.7,54185,37926,93631.5,22439.5,0.865
85736.2,59560,94338.6,79846.8,56257,93016.7,19053.7,0.866
100200,65088,100889,87069.7,60532,94267.5,27457.9,0.867
79603.9,49932,104481,56802.9,37489,99299.3,25438.9,0.868
72470.2,51777,91728.1,63306.1,47357,87607.5,27673.8,0.868
100218,61953,106014,77816.8,52021,98033.5,24693,0.869
78133,61017,83919.6,41923.7,35220,78010,20980.8,0.87
73563.8,49088,98213,51914.9,34552,98468.8,28581.2,0.873
80282.9,47496,110776,53495.7,34325,102138,26239.3,0.874
72943.9,53037,90134.3,53561.2,40397,86892.4,16921.6,0.875
111139,73657,98885.6,75984.9,52020,95727.5,9946.35,0.876
79765.2,53222,98220.5,88302.1,64890,89181.1,12508.3,0.876
79900.6,53108,98598.4,73115.2,47776,100295,28994.5,0.877
76100.4,47620,104732,60142.5,40748,96728.6,13450.9,0.878
59308.6,37076,104835,75205.2,53368,92352.1,10689.5,0.88
69755.8,43594,104866,75201.7,49399,99767.6,18736.9,0.882
110846,79191,91732.8,87944.6,66891,86163.2,28585.3,0.882
109403,73885,97040.7,87111.8,60928,93700.1,15680.9,0.883
81760.3,54401,98495.3,64345.3,42953,98175.5,27903.6,0.883
88668.7,63244,91882.1,43581.8,33137,86192.9,23432.4,0.884
89332.6,59001,99227.1,59032.9,41193,93918.5,13247.3,0.885
69259,47183,96199,61910.9,45167,89831,22013.1,0.887
64052.6,40101,104680,88905.8,60045,97036.1,13871.8,0.887
128876,93428,90401.1,81538,60588,88196.9,20509.6,0.888
73249.2,48682,98608.5,56357.8,39607,93252.9,25935,0.888
77737.7,57178,89101,50548,39475,83919.3,29376.8,0.889
127171,89808,92801.4,93229.4,65772,92894.8,18605.2,0.889
131005,89432,96001.1,109677,77205,93100,25160.8,0.889
64358.6,45232,93248.3,54977.8,40956,87973.1,24033.4,0.891
140432,104548,88029.7,106382,80072,87069.9,26466.3,0.892
72979.9,47828,100000,68289.3,45984,97325.3,26640.9,0.893
72658.1,50984,93396.4,61781.9,46705,86691.8,15978.3,0.894
101572,65053,102326,84264.9,55840,98896.5,14292,0.894
59922,38888,100984,62255.9,45217,90231.7,23705.6,0.895
71159.8,49137,94908.6,69492.7,51577,88300.4,16788.4,0.896
85014.7,52836,105449,69521.6,44604,102147,17330.7,0.896
144036,100752,93690.9,74132.9,55208,88001.3,22778.3,0.897
81185,54400,97804.1,78487.5,57788,89010.8,30544.9,0.898
96738.5,58733,107944,64266.6,41296,101990,18201.5,0.898
66616.6,43642,100036,66709.9,46311,94403,12925.8,0.9
74828.2,44920,109171,55703,39740,91860.9,27433.7,0.9
70093.4,49417,92956.8,62608.5,47204,86923,29115.2,0.9
122689,83227,96609.6,102581,69494,96738.5,18144.2,0.902
103147,77034,87751.6,65445.1,49449,86736.1,25737.7,0.907
97579.4,66021,96862.6,136646,91817,97533.6,12410.3,0.907
131337,82374,104490,98503.7,63670,101391,10069.9,0.908
73138.3,52124,91957.5,96437.2,63429,99640.6,17779.9,0.909
74908.8,45304,108362,75629.5,51137,96925.1,20775.9,0.911
104952,63528,108269,94067.7,61125,100856,27499.9,0.911
91360.8,68174,87825.6,48828.5,38583,82938.8,21381.7,0.911
65549.5,45061,95334.2,69906.7,50509,90704.7,9950.49,0.912
80607.6,52967,99735.7,66086.1,42063,102965,23201.2,0.912
91651.7,68401,87812.8,72281.6,59149,80086.7,19100.6,0.913
88249.7,64677,89421.8,60499.2,48601,81580.1,18427.8,0.913
100581,75360,87469.3,110201,87780,82275.6,15567.1,0.915
133628,95160,92028.9,112361,80385,91605.3,29160.1,0.915
114082,80948,92361.4,66814.1,49380,88674.1,12934,0.92
70768.1,51068,90817.3,72777.1,55217,86377.7,16796.7,0.921
67140.7,51021,86241.6,52801.6,41360,83665.4,12874,0.921
70114.3,44564,103110,71805.5,47640,98779.3,26847.9,0.922
92256.5,61333,98578.6,119770,86221,91036.5,13803.5,0.922
103144,77058,87721.2,73226.9,58810,81601.8,27360.6,0.922
63758.9,45001,92853.5,74929.2,55492,88491.3,23394.4,0.924
108560,81768,87009.6,53386,40645,86079.6,28255.5,0.924
65162.9,42887,99576,68094.7,49463,90222.1,27078.4,0.926
80741.5,48770,108499,74036.3,51898,93491.9,15364.9,0.927
71956.1,48472,97287.4,59558,42161,92578.3,23842.9,0.927
69024.2,50220,90075.1,52099.8,40844,83596.5,12923.7,0.927
75837.6,47148,105415,107777,74652,94616.3,19721.6,0.928
62799.8,41769,98533.6,56607.6,41533,89322.6,18274,0.929
65625.8,41689,103165,56541.4,36484,101565,18168.4,0.933
128254,90017,93373.8,91062.8,67481,88438.1,26346.3,0.933
150830,106876,92488.4,85894,60961,92340.1,29400.9,0.935
126628,86373,96079.6,121422,82173,96838.6,20684.1,0.935
94007.5,66081,93232.2,83062.9,65325,83331.2,28387.3,0.935
75721,46137,107559,54502.4,35876,99561.5,12616,0.936
75885.1,46760,106356,80537.5,55685,94785,12898.9,0.937
67261.7,49714,88668.4,52687,40442,85379,25018.7,0.937
83892.2,58729,93615.8,67310.2,49268,89535.6,23621.5,0.938
100151,68937,95209.6,72258.9,56228,84220.6,27411.6,0.938
65315.5,43952,97390.8,55396.6,38876,93386,17534.3,0.94
97022.9,61833,102833,65483.8,41597,103170,29202.2,0.941
69245.3,45648,99414.2,57354.2,40424,92983.5,25172.6,0.942
101555,75165,88545.6,76282.3,56637,88268,25685.9,0.943
140682,88988,103607,79074,54712,94717.7,10321.7,0.943
86683,52026,109193,72541.1,47399,100299,11751.4,0.944
98349.8,74480,86539.4,61581.1,48760,82768.3,19530.4,0.947
69336.7,46640,97428.2,58911.5,39968,96597.9,24773.8,0.947
74785.7,46904,104493,61278.9,39445,101812,21540.4,0.948
57908.9,39379,96374.1,63317.9,45599,91002,22732.7,0.949
123320,84337,95828.8,98253.9,71601,89931.3,25571.4,0.949
63839.5,42289,98933.2,61624.6,44293,91179.9,16168.8,0.95
77909,54783,93201.3,61033.9,45874,87193.6,20439.9,0.951
129470,99041,85670.8,110317,83797,86276.4,24925.6,0.951
75828.2,54872,90564.9,45731.8,36917,81184.3,16662.1,0.953
73231.9,45784,104825,63531.1,40981,101598,24121,0.953
74520.7,51324,95156.1,49302.6,36117,89461.8,17662.6,0.954
90326.9,65784,89986.4,50424.5,39196,84310.2,13053.4,0.955
97858.1,69484,92297.9,103325,78844,85885.2,20812.5,0.956
79404.5,51298,101444,68409.4,47198,94988.7,21156.8,0.956
82865.5,62413,87011.9,52317.9,41728,82167.9,30487,0.956
61758,42141,96043.6,64606.1,45952,92140.1,22205.6,0.957
76225.7,51625,96765.6,59615.3,42633,91641.4,20793.8,0.958
76195.4,51876,96259.2,56986.4,42552,87767,24495,0.96
61064.6,41635,96119.4,65429.9,47751,89799.5,26888.6,0.96
97627.7,64009,99956.7,69115.9,47725,94910,26305.6,0.961
126037,75917,108803,88215.1,57773,100069,23220.6,0.961
72501.1,45186,105153,68783.3,45606,98841.9,19836.1,0.962
113543,68349,108870,72418.3,46144,102852,19963.1,0.963
81355,55716,95693.9,66802.4,47768,91650.5,18594.1,0.967
90177.8,59673,99038,74144.6,47908,101427,22355.3,0.968
108096,72343,97925.3,72029.8,53487,88255.9,29006.9,0.969
73918.1,46409,104383,62761,42868,95948.2,17678.5,0.969
160377,97317,108002,117731,75201,102600,20868.4,0.971
78469.9,57381,89622.1,51727.9,40937,82811.2,30052.9,0.971
83521.4,61080,89614.6,51626.5,42081,80401.9,18350.6,0.973
100454,69305,94990.7,62579.6,44788,91569.5,26999.7,0.976
159861,98238,106646,135441,88391,100420,24619.9,0.977
87949.4,59820,96353.3,108161,76385,92798.8,22981.1,0.978
69408.7,47232,96307,97123,70940,89724.5,23297.8,0.979
67903.9,44441,100136,70949.9,49453,94024.1,28044.4,0.98
71993.5,52417,90012.2,59448.3,44689,87180.4,25294,0.981
66222,44277,98017.6,66204.8,47577,91195.3,26550.5,0.981
103062,75138,89891.1,57156.1,45626,82097.6,15729.2,0.981
92207.5,67097,90062.3,71689.6,55737,84293.2,25556.2,0.981
80489.5,55280,95422.6,63417.2,43664,95183.9,23450.3,0.982
150399,103544,95192.1,82308,53608,100622,23219.9,0.983
99475.2,69763,93447.9,35127.9,27231,84541.2,22255.3,0.983
55088.6,45151,79960.3,91667.2,78402,76624.3,17382.5,0.985
76569.1,47690,105222,59833.4,40407,97043.5,20736.6,0.986
61614.7,42808,94327.8,58151.1,44949,84784.8,20702.8,0.986
59483.5,41261,94479.3,72972.3,53984,88587.6,25318.2,0.986
67636.1,48879,90685.1,62004.1,43794,92786.7,11857.7,0.987
69749.3,44892,101824,49213.6,33445,96434.7,19514.6,0.987
105602,72133,95943.8,89204.6,63549,91993.8,12707,0.987
132861,97142,89633.4,82171.4,63890,84288.4,23571.8,0.988
79621.9,54362,95988.1,67248.1,44547,98933,24463.3,0.988
70909.9,49016,94808.9,80736.9,56001,94483.6,14904.7,0.99
68324.4,43712,102437,66524.3,47812,91185,20493,0.994
92715.1,70713,85927.3,62224.9,50356,80982.8,19138.5,0.996
97501.7,73580,86842.5,60892.5,48997,81446.8,20230.1,0.997
91558.1,64167,93511.5,76796.3,57931,86877.9,28370.7,0.999
80588.2,56945,92746.1,59796.8,44509,88046.1,24953.8,1
76176.7,47403,105317,65453.4,44502,96390.1,26434.6,1.001
105079,69403,99224.2,71740,51382,91501.9,18819.8,1.001
101436,71192,93377.6,72341,53957,87865.1,27940.9,1.001
69397.2,43654,104183,54077.4,34954,101391,15837.6,1.004
76931.3,56868,88657.4,43283,33068,85780.7,12634.6,1.004
95135,69438,89789,77462.9,56227,90287.7,27954,1.007
97521.8,60594,105476,90831.6,64006,93002.8,18094.6,1.007
67889.5,47077,94509.2,69748,49925,91557.4,27596.6,1.008
75517.9,48906,101197,96201.2,66099,95381.8,30373.8,1.009
