"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
79981.9,49478,105940,54015.8,40842,86675,26358.8,87020.2,0.929
67983,44419,100302,46677.9,36235,84423.5,13882.9,30766.5,0.931
92153.7,65194,92637.1,62772.8,48778,84338.9,13653,27155.2,0.931
110496,73382,98681.6,72635.6,56350,84476.4,6925.12,9727.5,0.932
77127.4,49116,102912,55942.9,44677,82061.8,13057.4,7256.25,0.933
91327.2,64806,92356,47523.8,36974,84235.5,6222.68,8184.75,0.934
116412,77304,98691,81259.3,61244,86954,27034.1,119494,0.934
89446.8,65768,89131.3,48692.8,37436,85242.2,5809.92,11022,0.937
111331,71684,101783,86041.8,65492,86099.6,30204.9,83484,0.937
75708.2,47539,104369,56860.2,42799,87067.3,25791.7,86859,0.942
73190.4,50594,94805.8,40745.6,32870,81238.3,6722.48,20038.5,0.943
120876,75414,105043,75445.3,55650,88847.9,32961.6,127177,0.945
62409.8,36657,111577,51917.3,38101,89300.9,20436,42615.8,0.95
71484.1,43011,108921,57967.3,41483,91578.3,28576.3,97083.8,0.95
93656,60546,101375,60235.1,45546,86672.1,15640,43044.8,0.953
128702,82907,101736,69302.2,50134,90593,17646,48785.2,0.955
75905.4,54130,91899.8,53844.4,41874,84270.7,10949.4,17580.8,0.957
66370.4,43065,101002,48529.6,37325,85209.2,6626.6,2573.25,0.958
64040.4,42804,98050.5,37952.2,29636,83926.1,5184.32,3745.5,0.964
75734.2,48073,103245,73826.2,55245,87578.5,13273.6,36912,0.967
67715.2,43876,101144,50444.4,36756,89942.5,24739.8,90666.8,0.969
81097.2,54994,96643.1,44201.4,34958,82864.6,12442.6,41892,0.97
122701,80297,100145,54410.2,41330,86277,20222.5,32460.8,0.97
