"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
88195,58870,98181.5,57697.3,44738,84519.9,1081.88,541.5,0.492
129904,82355,103374,64483.7,48147,87773,14038.6,948,0.493
82682.6,55757,97184,60908.3,48969,81514.5,30248.4,908.25,0.493
85113.6,57004,97852.9,47616.3,37528,83153.5,5865,76.5,0.494
127328,83737,99652.2,71838.6,52601,89504.3,25597.9,3671.25,0.494
76642.5,48785,102959,60615.9,48325,82204.3,13330,804,0.495
106308,69511,100228,53123,41235,84429.9,10032.7,2093.25,0.497
95922.1,60024,104731,64629.9,50465,83931.2,12475.3,7332.75,0.497
103715,66506,102202,44404.7,34803,83616.5,5864.32,2358.75,0.499
113133,73668,100645,67996.6,52596,84725.6,17651.4,2420.25,0.499
115212,75708,99732.4,66905.2,48040,91271.9,24471.2,2550,0.5
141427,88171,105120,70297.7,51046,90252.5,11514.4,371.25,0.5
123602,79056,102464,81732.6,63620,84194.1,23849,2709,0.502
67092.1,46660,94233.7,49268.7,39310,82138.8,8980.76,915,0.503
95871.2,62292,100864,47245.7,36928,83846.8,12782,954,0.503
88100.8,58953,97938.6,44166.7,34745,83307.2,5772.52,1228.5,0.504
90071.1,60959,96833.9,56410.1,45394,81440.1,8173.6,2310,0.504
119552,77020,101726,54582.2,41429,86342.9,9845.04,321.75,0.504
93931.2,64013,96166.1,48466.3,38361,82800,9684.56,552,0.504
90975.7,61024,97702.3,67731.4,50128,88550.2,7809.8,2462.25,0.504
89900,64376,91519.9,41456.9,34161,79532.7,7212.08,1059,0.505
81064.4,63671,83438.9,29089.7,24075,79186.9,7233.16,574.5,0.505
117333,74535,103167,47532,36171,86120.3,10878,214.5,0.506
95102.4,59727,104352,81586.4,58891,90792.2,11731.4,1101,0.506
84430.4,54543,101447,51939.1,40395,84264.9,19012.1,1788.75,0.507
