FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
98023,63435,101270,78669.5,56422,91377.3,31945.9,32895.8,1.93
94828.1,63112,98470.3,98852.8,74597,86845.5,18217.7,25549.2,1.934
97333.4,67013,95188.2,69596.6,51917,87853.4,26095.2,21899.2,1.937
88033,58721,98249.9,83638,62229,88082.7,27045.3,24190.4,1.942
83248.2,56628,96343.7,82025.9,59080,90989.3,29011.3,31341.9,1.962
63795.6,46230,90437.1,65676.3,51802,83088.7,27179.4,23176.6,1.972
93016.1,67564,90224.1,66376.5,53505,81301.8,30412.8,26802.2,1.983
74156,51217,94888.2,63983.1,51193,81909.5,25903.9,28678,1.989
81643.8,55496,96414.3,66747.8,54005,80999.6,22358.4,22571.3,1.996
56270.6,40084,92000.6,47316.3,39796,77920.4,24959.4,20424.3,2
78440.5,55712,92272.4,74887.4,60252,81454.9,28390.7,26389.1,2.009
85104.7,56889,98040.5,53463.3,39709,88236.2,32351.8,30109.6,2.021
106933,70708,99111.6,70992.5,54632,85161.9,28394.8,29543.7,2.027
58317,41592,91889.3,45789.3,38392,78163.4,27165.7,22379.5,2.029
69859.3,45065,101593,64919.4,50788,83771,27026.9,31664.8,2.042
87421.4,59828,95762,71023.1,54136,85979.2,24497.8,17735.9,2.065
104190,65496,104254,87741.4,60917,94394.4,33702.8,27210.2,2.066
66442.9,47049,92550.4,62328.1,50852,80326,30862.7,29519.8,2.071
84524.4,57371,96553.9,61851.3,46998,86248,33268.3,32707.3,2.075
65977.6,45092,95890.8,53135.9,41228,84464.8,35933.6,32562.5,2.089
62635.4,43685,93965.3,54709.2,45237,79258.7,26898.9,27730.5,2.089
64750.6,46881,90516.3,44673.4,36997,79134,24476.9,22703.3,2.093
85884.4,56277,100015,76935,57577,87569.9,22301.8,32296.1,2.097
62402.7,41944,97502,53954.9,43521,81247.9,26865.8,27412.3,2.111
72367.8,48548,97690.9,65015.8,53236,80037.5,27538.5,26999.2,2.114
109810,71030,101317,90779.5,64254,92590.7,45178.3,30164.6,2.125
67646.5,47076,94172.9,51371.3,41792,80557.7,34086.9,30376.6,2.137
61785.3,40512,99949.6,61210.7,47500,84452.7,19961.9,18186.2,2.147
121153,77923,101894,118906,88107,88445,28106.1,31540.3,2.149
78279.4,52248,98187.9,65352.9,49397,86705.1,23214.2,21817.4,2.15
60742.2,42276,94162.3,61585.6,50284,80265.5,18965.4,28059.9,2.152
79316.6,55277,94037.2,71342.9,56816,82292.4,45780.7,22533.2,2.157
69339.9,46701,97305.4,62040.5,49872,81526.4,20638.7,23709.2,2.158
75160.4,55160,89298.6,50308.4,40725,80958,21581.7,16446.7,2.16
75406.8,49696,99441.8,80754.9,63100,83872.5,24605.5,21517.1,2.171
76838.9,51605,97581.9,65395.8,50657,84603.9,29045.5,24853.1,2.172
86225.2,55001,102741,88292.2,63661,90892.7,28060.2,25807.7,2.172
71062.9,44691,104208,71511.2,56239,83332.9,19847.7,17722.8,2.185
89574.2,56220,104417,81414.9,59553,89594.2,30348.6,25454.3,2.19
83984.9,54480,101028,70388.7,51368,89802.8,20080.7,22885.7,2.192
64650.5,46765,90600.5,57169.5,46544,80497.1,24494.8,21299,2.199
62796.5,47209,87174.8,54155.9,47444,74807.4,26403.2,22312.8,2.203
91931.7,60360,99815,83901.6,63761,86237.3,18190.2,18230.8,2.208
85588.6,53820,104220,73555.8,53201,90610.1,15795.7,15860.2,2.212
79523.3,51633,100936,77746.4,59933,85014.8,34372.5,27504.4,2.225
84766.6,52941,104933,73071.3,49533,96679,19584,21185.2,2.251
108060,61594,114975,110171,76947,93832.7,30308.3,28796,2.255
74851.4,49385,99331,71150.6,57108,81651,32912.3,22354.6,2.268
78354.7,55493,92535.1,68195.7,55049,81187.2,29248.5,25059.5,2.276
65590.7,44508,96579.3,53099.7,43304,80360.7,23848.6,20560.2,2.308
74803.1,42175,116237,66997.2,48306,90894,24970.6,25684.6,2.315
113870,74942,99578.1,106005,78675,88301.8,36553.2,32236.8,2.33
64703.5,43367,97779.6,64644,53807,78735.3,18546.7,23539.9,2.335
77069.4,52343,96494.7,60021.4,46647,84326.1,31351.7,31279,2.336
60300.7,39113,101037,59199.8,46852,82807.9,26960.1,21164.6,2.347
93567.3,66160,92684.8,59933.2,46656,84186,31094.7,31537.5,2.351
76717.5,47061,106835,80265.8,60485,86968.7,26983.6,23470.9,2.356
74158.1,51554,94270.6,48726.4,39138,81591.7,25713.7,24963.6,2.366
85963.9,58308,96620.2,61908.9,47464,85480.8,26905,29375,2.376
83142.7,58793,92678.4,56085.2,44057,83428.3,19433,19643.7,2.411
90737.6,51303,115911,88377.4,63967,90545.1,23266.2,31937.4,2.417
87602.1,61648,93127,52908.9,41580,83392,26329.8,28779.5,2.421
72380,49111,96587.2,61105.1,50735,78931.4,17031.4,18673.1,2.425
78515.8,54760,93966.6,57935.5,44232,85839.7,20824.8,22119.6,2.425
73417.7,52632,91417.8,54321.6,45393,78426.7,31819.4,24996.9,2.428
95682.5,67544,92838,69748.1,55553,82282,25287.8,21084.2,2.431
73327.6,53389,90011,46215.7,38105,79485.4,20592.8,19654.5,2.431
66088.3,46780,92585.9,59410.4,46053,84544.3,41310.5,24464,2.441
80026.8,58369,89853.1,52807.4,42673,81100.2,35196.1,31586.8,2.443
69476.6,52286,87083,42833.4,36311,77307.9,12281.3,15278.8,2.452
95299.3,67096,93083.6,92950.6,68977,88313.6,33441.7,31889.5,2.461
80119.6,56345,93188.7,53347.5,42461,82338.7,26123.7,25699.6,2.462
105422,63960,108019,79374.9,58092,89546.1,25114.4,25388.9,2.464
77437.8,52124,97363.2,63622.5,49413,84381.9,24374.9,25179.8,2.469
78876.7,55073,93862.1,57463.7,45937,81980.6,42742.1,32222.7,2.472
61278.6,39624,101352,60453.4,47845,82806.4,22675.1,16978.3,2.475
63848,41957,99729.4,61059.2,47517,84213.6,30512.8,26217.1,2.481
90654.9,57905,102602,80763.1,63065,83927.5,26074.8,17578.9,2.485
60426.9,45132,87745.6,52032.2,40796,83586.2,15788.6,19481,2.486
66957,51161,85770.3,54974.9,47028,76610.5,28575.3,16167.5,2.489
68319.1,45872,97605.5,54530.7,42936,83233.8,30389.4,15030.6,2.493
80304.5,55288,95189.5,57183.2,44376,84450.2,33295.9,23613.7,2.494
