"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
119004,97122,80301.6,73035.3,54830,87296,29598.8,8954.32,1.281
153258,115726,86790.7,98309,78339,82242.3,21661.6,6606.68,1.282
93226.6,73803,82783.9,45452.3,37782,78840.8,23746,6858.24,1.282
111715,83055,88150.8,56174.6,41890,87883.9,46046,14468.9,1.285
124827,94093,86942.3,34125.6,28432,78659.9,25949.8,7876.64,1.288
107307,81557,86228,33568.1,27821,79074.2,10651.4,3837.24,1.293
117588,92155,83622.9,51428.3,42662,79002.5,12117.5,2424.4,1.296
134840,96472,91600.4,41619.3,34017,80182.3,9126.81,3299.92,1.297
142013,100995,92152.9,50927.8,39595,84293.6,12989.1,4328.96,1.3
98275.6,77931,82644.8,49325.4,39190,82485.1,31832.6,11456.2,1.304
129328,95222,89009.1,40261,34378,76750.9,19658.9,5839.08,1.313
154489,109325,92610.1,55596.3,42624,85481.4,28867.3,8674.64,1.313
143980,98145,96142,51350.5,39421,85368.4,30920.1,7930.6,1.313
89312.6,69529,84183.4,39802.8,31508,82789.1,14030.2,4775.84,1.314
116007,84932,89514.6,50448.9,38860,85080.2,12850.5,3743.76,1.318
160983,113916,92613.8,63229.3,48200,85970.9,23153.9,7636.48,1.319
111642,84636,86447.8,33092.3,25036,86624.7,9792.86,2629.6,1.323
103293,80584,84004.1,25113.5,21656,75999.3,4821.74,1488.08,1.337
95795.7,75352,83316.5,33515.8,27864,78829,9377.83,3435.2,1.339
163590,120640,88867.8,66417.9,49304,88284.2,19355.5,5571.56,1.339
101085,80334,82464.3,28434.6,21287,87541.1,14757.8,3370.6,1.341
140880,100587,91788.1,49487.1,37334,86869.6,27004.7,6779.2,1.343
109939,82516,87315.9,37748.5,31008,79782.1,20175.5,5248.56,1.344
164434,111709,96467.7,91087.9,64585,92429.2,13996.3,4983.32,1.345
139326,99873,91424.7,35776.5,28057,83567.4,19581.9,4823.72,1.348
156578,111493,92037.2,63413.3,47609,87291.4,38804.9,12160,1.349
114025,82843,90203.8,44760.9,34742,84435.2,26170,7070.28,1.349
118134,87412,88569.7,34690.8,29276,77657.4,1764.07,603.44,1.35
154538,114036,88812.4,39782.8,31692,82267,20834.7,5573.08,1.351
133400,99606,87771.1,91324.3,71822,83331.4,44695.4,13800.1,1.352
81759.1,66877,80119.7,24138.7,20272,78036.5,2272.27,606.48,1.352
139652,107309,85288.3,52259.1,38432,89114.7,40863.1,10583,1.355
118442,88513,87696.1,36841.4,29469,81931.5,18229,5148.24,1.356
125140,90409,90712.2,38695.6,31188,81311.8,24256.5,7906.28,1.357
132948,98705,88272,42431.6,32917,84479.1,33459.6,8800.04,1.359
94203.1,74984,82333.5,44929.5,38261,76958.2,13595.9,4192.16,1.362
170511,119285,93680.1,63079.2,43341,95382.1,49417.1,13832,1.364
132666,97001,89632,32207.6,25076,84174.3,22160.6,6319.4,1.38
110620,84587,85705.5,33494.2,26854,81741.2,15152.8,3834.2,1.394
134396,92408,95313.9,49679.6,39409,82615.8,25162.8,6019.2,1.396
