"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
66172,45783,94721.8,47655.5,36423,85746.7,2741.37,20.673
72339.1,45631,103895,37117.9,23899,101785,6699.9,20.682
78839.1,53245,97038.2,20568.2,13865,97220.2,3668.04,20.69
67189.4,48371,91032.4,23950.6,17403,90192.8,7053.87,20.708
76225.6,53130,94024.5,38425.4,26631,94560.8,3247.83,20.717
117662,81860,94198.5,36347.8,26296,90587.6,2719.29,20.759
104576,70075,97802.2,38565.5,26651,94834.2,5345.43,20.778
85335.6,65394,85520.9,24447.4,19714,81271.4,2264.58,20.778
115430,76492,98896.6,30854,19685,102720,3933,20.782
114590,79507,94454.6,35588.8,25383,91886.3,2540.58,20.787
76836.2,57470,87620.3,25487.9,19114,87390.2,6452.19,20.804
93761.9,72442,84823.4,27197,22327,79830.9,3884.7,20.814
89100.7,69294,84268.6,28025,23022,79778,3562.47,20.814
100288,64642,101674,35962.8,24330,96870.5,3146.4,20.829
106273,65743,105938,39708.1,24859,104683,4942.47,20.845
73458.7,54708,87997.9,36196.7,27536,86148.6,9030.03,20.849
119941,77181,101844,58659.7,38937,98731.8,3507.27,20.939
65638.1,49339,87185.7,53510.2,40502,86584.5,9795.24,20.949
101950,68282,97850.3,33131.7,22835,95087.4,8620.86,20.957
104036,72134,94520.2,39709.5,27330,95221.4,9268.08,20.997
61414.3,38223,105299,50853.7,31698,105141,8038.5,20.998
80602.8,54169,97516.7,35556.4,23053,101081,4171.74,21.002
74834.7,51264,95668.8,32920.6,21488,100404,2813.13,21.008
87054.5,63802,89420.5,19770.6,15402,84124.4,8024.7,21.022
69166.1,46467,97550.3,19442.8,13951,91334.3,8013.66,21.056
80041.1,54860,95617.5,23300.6,14716,103767,4776.87,21.069
83224.1,57146,95442.8,35638.5,23726,98440.7,6179.64,21.103
131246,90927,94595.8,34308.9,24479,91852.9,4547.1,21.126
93384.2,64132,95428.6,42038.2,27956,98548.4,3995.1,21.129
101587,70367,94612.4,60815.9,42626,93502.4,6745.44,21.143
109923,80754,89208.1,35765.5,27682,84673.3,3951.63,21.175
140001,94235,97363.9,71746.9,50214,93639.3,2259.75,21.199
74028.9,50991,95145.3,53747.6,36443,96655,4133.79,21.237
77051.3,55664,90716.4,25223.6,18532,89200.1,8051.61,21.263
75450.3,60167,82183.1,22987.3,18295,82344.9,5971.26,21.269
75605.1,47015,105389,20340.5,12259,108739,4167.6,21.273
101260,65223,101746,37256.6,24219,100815,2458.47,21.276
79195.5,51463,100852,33175.2,21807,99700.5,3654.24,21.299
170237,111744,99841,63745,41856,99808.6,4406.34,21.31
80958.5,52316,101416,50365.2,36924,89392.6,6189.99,21.322
82536.8,61613,87792,32363.1,25449,83341,2594.4,21.323
87955.5,67540,85345.8,40098,30848,85187.4,4716.15,21.346
74785,47832,102465,50993.1,33964,98394.8,5081.16,21.361
97642,69382,92229.5,37079.9,27914,87055.6,4792.05,21.369
72442.7,47535,99876,30884.4,22050,91793.2,2581.98,21.393
89869,60379,97544.7,48736.1,31759,100569,3215.4,21.395
89599.9,62899,93356.3,67805.6,48107,92371.3,2764.83,21.395
76906.5,54222,92953.9,41443.5,31930,85062.3,3710.82,21.405
61524.3,44267,91085,35237.6,25743,89707.2,8038.5,21.407
103683,62035,109534,57183.1,37039,101178,3659.76,21.414
121245,89713,88570.6,39156.8,28229,90905.8,3070.5,21.435
51888.2,30239,112456,48873.4,29947,106955,7674.18,21.442
118346,81631,95011.7,66793.4,47823,91532.8,2780.01,21.452
111170,76154,95669.5,39857.9,28183,92684.4,3653.55,21.453
90630.1,70959,83703.7,33194.5,26562,81900.3,4002.69,21.464
104266,69850,97826.1,33594.7,22794,96589.6,3303.72,21.498
76620.4,48806,102885,25998.5,17866,95367.7,8527.02,21.538
72323.4,48459,97810.3,47287.8,33062,93734.5,3389.97,21.594
89568.6,61749,95061.8,55339.4,37185,97531.8,3689.43,21.598
65425.8,44599,96139.9,26204.1,19119,89822.4,7280.88,21.608
82254.9,53477,100803,32737.7,20405,105146,7202.22,21.646
166407,113082,96440.2,60065.2,40195,97933.4,3543.15,21.652
118716,86847,89585,23454.5,18530,82952.7,2662.02,21.657
60161.1,44342,88916.2,34574.5,27106,83593.1,6227.25,21.658
108542,67011,106153,38875.3,23807,107016,4184.85,21.665
118049,82127,94201.1,43532.8,29090,98073.7,3812.94,21.668
75420.5,56028,88219.4,35668.9,27132,86156.4,4792.74,21.668
107496,68068,103497,37182,22512,108243,3612.15,21.695
65761.6,48203,89408.4,54401,41830,85231.2,4051.68,21.698
102033,75095,89045.4,41677.4,30095,90758.2,2813.82,21.705
130118,96459,88404.6,37328.3,29158,83899.7,5954.7,21.711
79436.2,55761,93361.5,28343.1,20341,91317.8,3829.5,21.712
73030.6,48231,99233.6,34827.1,24931,91549.7,3850.89,21.743
114138,75006,99727.5,42682.7,30595,91428.5,5906.4,21.759
110123,80243,89939.7,24007.9,18159,86644.6,2347.38,21.78
60913.7,37092,107625,32146.4,20096,104834,6846.87,21.797
100187,61498,106765,50020.9,31646,103589,2926.29,21.798
74448.5,54216,89992.9,19386.9,14200,89474.8,3641.13,21.804
114541,80259,93529,44800.3,30943,94885.2,3556.26,21.807
78122.7,46763,109485,29258.8,17894,107159,3035.31,21.844
69810,50658,90312.9,28305.2,20558,90232.9,2262.51,21.902
62864.8,42194,97642,33300.8,22842,95543.3,3369.96,21.927
132541,97218,89347.5,40947.4,30482,88036.4,4169.67,21.948
97383.6,62895,101473,19271,12530,100794,7474.77,21.951
69826.4,43851,104357,42739.3,27142,103197,9563.4,21.978
80115,64826,80992.4,30313.1,26391,75275.6,4663.71,21.983
77762.8,51640,98688.2,29822.5,21064,92786.1,2737.23,21.998
84433.9,56215,98433.9,38112.1,25875,96530.1,7505.13,22
156125,103951,98429,47104.9,29915,103195,5073.57,22.019
95550.4,68378,91579,40860.4,27459,97521,3181.59,22.035
95508.5,73038,85698.5,31933.2,25079,83447.3,4091.7,22.046
91521.1,51611,116214,43634.9,26982,105984,5742.18,22.066
93128.6,52518,116213,73088.9,47990,99811.6,9115.59,22.113
152811,103599,96667.3,72644.6,49634,95918.8,7109.76,22.147
86686.7,64866,87582.1,40002.8,32834,79844.7,4629.21,22.149
91608.5,69404,86503,27117.7,21496,82675.1,2565.42,22.203
98719.8,75201,86032.1,33652.7,25633,86040,9993.96,22.214
73671.7,50781,95077.9,26717.5,18441,94949.2,9067.98,22.223
96040.3,70490,89290.6,48796.1,35646,89712.8,5364.06,22.232
97579.6,58931,108516,31291.5,18943,108257,4809.99,22.242
76620.4,52283,96042.5,46436.3,32735,92966.2,4338.03,22.252
142521,100798,92663.2,42706.9,30366,92170.1,4206.93,22.255
135802,92050,96685.5,42960.1,28666,98215,2891.79,22.269
97767.7,71253,89923.3,37705.1,28305,87300.4,5462.73,22.287
163691,108082,99254.9,51841.8,32250,105349,9144.57,22.288
71056.8,50518,92180.6,22970.8,17546,85798.1,6755.79,22.29
57808.2,41265,91809.5,52228.2,38469,88976.2,5089.44,22.306
136399,91033,98195.5,47396.8,31812,97642.3,3059.46,22.311
89916.5,64451,91430.2,41646.3,30311,90044.3,5940.21,22.313
90555.5,53338,111265,36549.3,22323,107302,3180.21,22.353
102932,73236,92109.4,34916.1,23904,95727.1,2342.55,22.354
65518.1,43395,98946.7,26402.8,18083,95688.6,6118.92,22.36
100051,67189,97589.6,58870.1,43185,89339.2,4899.69,22.393
122175,76127,105178,91723.8,63346,94894.9,2746.2,22.398
91076,63262,94349.8,33881.8,24046,92342.8,2751.72,22.402
76405.9,49292,101585,37596,25249,97583.8,3676.32,22.421
98878.1,65399,99085.3,30578,21251,94299.7,5853.96,22.432
100678,71174,92702.9,35429.4,23386,99286,7850.82,22.432
112093,77538,94742,45985.7,32270,93390.8,3663.9,22.523
123327,76121,106178,27048.7,16697,106167,8671.92,22.555
91739.8,51882,115883,45294.4,29267,101425,9475.08,22.568
145599,90066,105944,35386,23550,98473.6,3727.38,22.574
111853,84542,86707.5,37856.2,30551,81206.6,7545.15,22.581
68864.3,46336,97399.3,29484.4,20816,92827.1,2995.98,22.609
67178.8,48438,90892,30838.9,22794,88666.1,3459.66,22.623
73297.6,48969,98095.3,24633.7,17321,93204.4,3298.89,22.647
72540,56303,84435.7,21055.3,16562,83316.2,4214.52,22.648
110036,66931,107742,37360.1,23275,105196,8533.23,22.656
91647.5,53097,113118,37129.6,24004,101372,2559.9,22.66
94993,63228,98460.5,27377.8,18232,98411.2,6436.32,22.684
103601,75555,89863,33442.9,24807,88350.7,2462.61,22.69
72816.2,49324,96749.7,31893.9,22652,92274.3,2991.15,22.696
79140.1,52035,99673.9,21507.3,13831,101909,7903.26,22.697
103767,77047,88264.1,31898,24199,86386.5,3103.62,22.712
79967.3,52214,100370,30852,19082,105959,4951.44,22.718
83834.7,59035,93066.6,39167.9,27398,93689.5,4456.71,22.776
67422.3,48294,91493.5,22814.8,18318,81624.3,3096.72,22.791
68716.6,48001,93819.2,36504.4,27125,88197.4,2773.11,22.796
118911,88911,87648.7,32367.2,26274,80734.5,2373.6,22.832
95249.3,73596,84817.9,27273.6,21388,83570.5,2325.99,22.858
76511.7,51829,96746.5,21781.2,15473,92254.6,2873.16,22.859
65579.9,46444,92538.2,24094.1,18344,86078.9,3116.04,22.866
72228.3,52583,90020.6,41461.4,31627,85914.4,2477.1,22.934
115885,84045,90363.8,30429,21693,91928,5969.88,22.965
119549,79335,98755.5,70043.3,44967,102083,2950.44,22.979
78975.4,54928,94227.6,44160.7,31368,92263.3,2356.35,22.987
78053.1,57805,88492.2,27099.1,21805,81447.6,4722.36,23.02
69168.2,42879,105716,32508.7,19778,107720,3599.04,23.031
75698.8,54226,91487.4,44454.6,31854,91460.4,2607.51,23.054
63226.9,45054,91970.5,37199.3,26851,90793.3,2291.49,23.081
75646.9,54425,91090.5,20147.3,15065,87645.1,8344.86,23.134
78198.7,55679,92042.4,31528.9,23186,89117.4,9962.91,23.143
87569.3,58786,97624.3,31537.1,22158,93276.4,2573.01,23.148
96849.7,62578,101428,28116.1,17962,102584,7323.66,23.152
76425.1,51811,96670.5,33637.5,23907,92210.1,4273.17,23.163
112357,80848,91077.3,40098,30304,86716.6,4492.59,23.192
81924.1,58145,92337.7,21631.5,15905,89131.8,8615.34,23.206
61643.6,42554,94935.3,40382.9,28526,92776.3,8206.86,23.207
90157.2,58643,100754,35114.1,23931,96161.4,5142.57,23.209
132793,86310,100831,36964.7,24882,97360.2,2355.66,23.212
130272,90467,94371.1,67714.5,45423,97698.1,5774.61,23.213
60288.9,45389,87049.6,34335.1,26720,84213.5,4059.96,23.215
90247.4,60854,97190.9,31559.2,21354,96856.1,4589.19,23.238
103501,75219,90177.2,46722.7,36047,84945.1,2418.45,23.256
93706.5,62218,98703.7,27989.2,20023,91609.5,5451.69,23.262
110583,75867,95524.8,40607.2,24774,107420,3414.12,23.263
91200.2,54435,109799,56644.9,36947,100476,5820.84,23.282
66414.8,47910,90848.7,25857.8,16478,102841,2453.64,23.283
119494,80567,97200.9,45934.7,35503,84792.1,3983.37,23.298
92811.9,59023,103053,85529.6,63074,88868.2,9256.35,23.313
69362.7,44662,101781,27368.8,16862,106372,8184.78,23.326
76451.4,48795,102681,33717.5,20902,105718,6454.26,23.336
86310.4,66472,85095.1,31431.6,25276,81496.2,5878.11,23.336
72498.1,51539,92187.2,36308.5,25067,94926.1,2755.17,23.37
83200.6,65638,83071.4,32610.1,26814,79702.2,2561.97,23.379
124097,72260,112549,41664.3,26216,104154,7430.61,23.475
81466.1,53851,99143.2,25396.1,16886,98564.6,5659.38,23.494
84151.3,57990,95101.6,31340.5,22058,93115,2337.72,23.51
91445.2,63211,94808.7,39855.8,27702,94288.8,2325.3,23.521
84328.1,66280,83381.5,23173.7,18652,81423.4,3082.23,23.535
156366,109398,93672.8,71212.1,48350,96524.5,2542.65,23.535
108063,67325,105191,84841.7,57456,96772.9,5980.92,23.551
90837.4,66209,89914.1,35377,26317,88097.7,3274.05,23.553
91636.1,66492,90318.6,31616.5,22876,90576.1,2958.03,23.579
121032,69821,113604,68176.1,41997,106388,9439.2,23.614
95447.4,71815,87102.2,50019.5,40803,80339.1,3616.98,23.621
98349.9,66886,96364.9,39926.2,28126,93031.4,6554.31,23.621
76988.9,56614,89121.8,32171.9,25102,83994.1,3067.74,23.624
71010.6,52683,88335,46223.1,35702,84848.9,2659.95,23.655
109702,81518,88194.5,31361.9,24218,84868,6893.1,23.664
88609.4,64145,90530.9,41041.2,28901,93065.2,2646.84,23.674
87243.4,52630,108637,51505.1,32766,103016,7316.76,23.715
83325.6,53563,101951,39239.6,25199,102052,5463.42,23.716
79387.2,63134,82407.6,29392.6,23603,81611.4,7619.67,23.739
70965.9,51817,89754.8,43912.3,30964,92941.3,6886.2,23.765
106587,74658,93564.1,53562.6,38574,91001.2,4769.97,23.773
80015.6,58238,90042.6,35663.3,26179,89278.9,2594.4,23.774
92271.6,69322,87232.2,23614.6,19027,81337.2,3015.99,23.778
61032.3,51458,77729.7,32929.6,28330,76176.2,3494.85,23.802
183856,123654,97442.7,54552.8,35534,100613,4360.8,23.803
69901.6,46842,97798.4,34649.7,23267,97597.7,8881.68,23.811
100876,75179,87937,34047.4,24315,91767.5,8692.62,23.833
131554,95718,90072,52627.7,39274,87819.1,4719.6,23.848
69187.4,51551,87956.8,23622.8,18498,83692.6,3427.23,23.853
98957.7,66532,97476.2,55888.6,38500,95135.5,3182.97,23.861
119730,82076,95602.1,55326.3,38216,94878.1,4910.73,23.876
67081.5,48476,90689.3,25981.9,19292,88262.1,3491.4,23.898
98173.1,71973,89392.9,26654,19593,89154.1,4225.56,23.912
98426.6,70212,91871.5,28995.2,20112,94482.3,4582.29,23.934
84842.2,62484,88986.2,42577.1,33284,83834.1,2337.72,23.976
69413.1,53100,85669.7,19244.1,14472,87146.3,4934.88,23.982
99570.4,72582,89904.5,35301.1,26306,87945.4,6527.4,23.983
105722,78810,87915.1,39305.2,31155,82680.2,3317.52,23.99
75980.6,55859,89143.5,28734.4,19455,96794.4,6101.67,24.002
106944,80177,87415.5,60153.5,47797,82478.4,2501.25,24.008
109293,73431,97542.4,44530.5,29627,98503.1,5295.06,24.025
94136.8,63622,96968.8,36278.8,24946,95308.6,4022.7,24.045
80943.5,61743,85916.1,25345.1,19506,85154.1,2642.7,24.052
162567,112185,94967.8,40523.7,27245,97477,5284.71,24.069
69682.9,43367,105305,40000.7,28919,90649.2,5734.59,24.082
90022.3,68966,85545.1,33480.9,26546,82656.6,9717.27,24.087
89345,63318,92474.7,43492.1,32338,88140.8,3389.97,24.091
73379.2,48201,99769.3,38285.3,27005,92911.2,3256.11,24.099
90593.9,64331,92290.8,45842.2,33574,89483.4,8567.73,24.099
113001,84990,87135.2,34419.3,25662,87900.4,3888.84,24.129
96530.2,73678,85862.8,33853.5,25194,88061.5,3525.9,24.135
107978,74320,95215.5,42312.9,28512,97257.9,4525.71,24.138
106227,74935,92902.8,29185.6,21831,87614.3,4471.2,24.168
86542.6,52707,107607,55341.4,33951,106826,2694.45,24.177
101551,66726,99740.2,33701,21658,101977,8765.76,24.194
96046.7,68960,91277.8,27808.4,19716,92435.1,4461.54,24.218
103434,69542,97475.2,31143.2,22106,92327.8,8104.74,24.229
80613.4,54465,96999.5,31059,22869,89006.1,6118.92,24.273
63971,43204,97037.4,31864.9,22580,92484.4,6581.91,24.332
68549.1,50384,89163.9,36969.5,28960,83661.4,3374.79,24.352
81084.8,50567,105088,26748.5,16663,105203,2514.36,24.365
95481.5,57014,109753,59629.1,37658,103772,7946.73,24.368
115305,76986,98156.2,59856.8,39690,98835.4,3105.69,24.389
62802.3,46135,89212.4,29452,22967,84040.7,6492.9,24.4
65110.5,45742,93285.9,29102.1,21671,88008.7,2282.52,24.402
102492,65671,102281,37434.6,23955,102413,5277.12,24.437
92819.7,65499,92872.2,30927.2,22235,91155.6,3276.81,24.462
57253,36928,101607,41975.5,29488,93288.9,7334.7,24.472
99038.6,68066,95357.4,34555.2,20806,108844,7888.08,24.503
158735,104419,99626.3,43193.3,26739,105865,3035.31,24.532
82424.6,62243,86785.3,32416.9,25439,83512.5,4093.77,24.534
70398.6,38497,119844,77044.7,46837,107804,4417.38,24.551
86576,55485,102259,28600.5,19965,93882.4,4135.86,24.579
82551.7,60841,88922.1,29369.2,22141,86930.9,4783.77,24.592
85582,64902,86418,17691.6,13866,83617.2,4461.54,24.594
88576,60963,95220.4,34243.3,24775,90582,4756.17,24.602
78513.9,51756,99418.2,28810.3,20556,91852,3895.05,24.651
106500,70274,99319.6,42076.9,31646,87137.4,3541.77,24.668
81020.2,58239,91171.6,20051.4,15067,87216.3,2992.53,24.688
143700,104958,89726.9,57376.3,41770,90021.8,3938.52,24.696
111134,81730,89114,51371.9,37750,89184.3,3741.87,24.715
69515.4,53492,85167.1,22523,17268,85479.9,2783.46,24.735
72947.5,55195,86614.5,19124.7,13446,93214.2,4792.05,24.737
113298,79445,93462.3,33500.2,23509,93388.4,6479.79,24.769
107202,80371,87414.6,38223.2,29519,84860.5,3677.7,24.772
67885.9,46337,96013.4,26401.5,17549,98595.2,5005.95,24.816
107233,80563,87231.2,36731.5,27843,86457.4,3398.25,24.819
109484,78195,91759.7,36525.8,25351,94424.6,8307.6,24.824
155238,117920,86276.1,50823.3,38420,86693.3,4605.06,24.843
88821.7,61763,94247.7,42693.1,28267,98982.3,2532.3,24.878
154725,101239,100159,52559.4,36467,94456.1,2923.53,24.893
102959,73026,92399.1,46117.5,33278,90821.5,4380.12,24.897
90240.3,68690,86096.8,42621.3,32798,85164.6,5054.25,24.898
129307,97323,87073.3,39350,29046,88784.8,3560.4,24.917
107823,76411,92477.7,42548.2,30166,92436.4,5890.53,24.944
143955,99346,94963.6,57667.4,40378,93597.8,3719.1,24.957
71969.1,49430,95419.2,25605.9,18254,91931,3546.6,24.979
114563,84643,88702.3,67214.3,51447,85621.2,4846.56,24.988
135459,84123,105529,44466.4,28214,103287,8625.69,24.989
70706.8,45973,100795,62076.5,45533,89347.2,4673.37,24.996
126019,79667,103667,80585.1,54787,96395.6,2501.25,24.999
120758,83585,94681.6,50804.7,37425,88965.6,6375.6,25.002
80597.8,47588,110996,50299.6,31364,105103,9225.3,25.029
108783,73662,96782.3,29990.8,20007,98239.6,9083.16,25.035
110883,80575,90187,41061.2,30610,87912,6553.62,25.072
138169,96626,93712.2,57334.2,43822,85743.5,6093.39,25.073
92116.8,65316,92427.1,28459.7,20292,91914.9,6671.61,25.103
80921.5,59911,88519.2,32203.7,25167,83859.8,5756.67,25.103
119978,87044,90332.2,47080.1,33476,92168.7,2435.7,25.104
110597,70154,103317,43916.4,29031,99139.1,6708.87,25.145
99806.8,73215,89338.8,46683.3,36546,83714.7,2853.84,25.153
118852,75159,103635,44906.6,28315,103938,6534.3,25.169
77265,61662,82119.3,55894.1,46099,79461.1,3980.61,25.172
72451.2,53036,89527.2,33923.2,27368,81233.1,4500.18,25.194
104586,66183,103563,28265.8,17823,103935,7616.22,25.215
79153.6,54400,95356.9,27787,18228,99903.9,5143.26,25.219
114402,83507,89782,37472.5,27371,89722.7,5911.23,25.219
123970,85068,95505.6,42096.9,28561,96595.4,7921.89,25.223
123159,73809,109354,42063.8,26349,104622,5315.07,25.247
88037.9,66523,86731.7,30587,24486,81865.2,2526.09,25.251
94364.7,56737,108999,57723.3,36565,103458,5357.85,25.253
81417.8,54996,97021.6,30102.6,19924,99016.6,4818.96,25.261
136053,103883,85830.9,43888.8,34182,84146.6,3113.28,25.358
143928,99919,94401.4,54217.4,36226,98084.1,7269.15,25.375
85201.4,53466,104436,38491,23523,107237,2702.04,25.404
74040.9,52466,92485.5,23102.6,16274,93034.9,6375.6,25.413
65895.1,46056,93766.3,30150.9,21308,92733.8,2555.07,25.416
65867.4,40642,106212,32057.4,21310,98588.2,5668.35,25.416
77403.5,54246,93513.2,39685.4,25642,101428,4642.32,25.421
88597.3,63254,91793.6,28038.2,20354,90277.5,2429.49,25.425
90585.3,62919,94353.1,39261.7,28479,90349.2,2303.91,25.439
102449,68559,97932.1,38479.9,28767,87663.6,10045,25.441
68472.4,44958,99813.3,35402.5,24887,93227,2567.49,25.466
71962,45755,103073,58454.7,41302,92753.1,7889.46,25.487
109214,85105,84101.6,35316.3,29425,78657.2,5373.03,25.489
86822.3,62169,91524.5,26783,19732,88954.7,4018.56,25.495
74762.3,53183,92127.6,30854.7,21883,92404.9,4392.54,25.496
59255.2,36591,106128,60286.7,37682,104850,4571.94,25.531
123491,93666,86403.9,39807.5,30654,85105.5,5433.75,25.547
91153.3,61632,96927.3,42150.7,28612,96546.5,4007.52,25.562
82804.5,52431,103501,28283.8,17970,103150,2624.07,25.562
105914,79819,86961.1,28301.7,22710,81672.5,8637.42,25.569
162428,116470,91396,58954.3,39542,97709.5,5128.08,25.572
74153.1,47638,102013,34921.6,22462,101889,4372.53,25.572
79397.9,55123,94396.5,32550.1,23119,92270.5,2610.96,25.579
98548,70119,92106.9,44007.5,30223,95426.5,2838.66,25.586
80932.9,61223,86634.4,25767.4,20199,83602.6,9624.81,25.614
70735.2,50583,91645.4,32522.5,20687,103030,3173.31,25.621
101140,55887,118602,53242.5,33026,105653,2842.11,25.626
65119.1,43203,98781.2,25148.4,17119,96274.8,2735.85,25.629
69006.3,46101,98097.6,38672.4,27457,92305.7,5763.57,25.631
72463.3,49634,95679.5,18690,13218,92666.8,9579.27,25.648
125812,91351,90258.6,43921.3,32651,88157.3,4059.96,25.654
80002.1,54986,95351.8,43567.3,30378,93989.9,2982.87,25.666
91483.5,69482,86288,20521.3,16695,80556.1,4664.4,25.686
78027.6,57701,88622.6,23670.4,17353,89394.7,2332.2,25.693
87389.6,63587,90068.2,40179.4,31687,83100.2,4171.74,25.701
113341,69031,107602,32312,20843,101598,4578.84,25.707
79381.5,60631,85803.5,29615.5,22323,86945.3,8040.57,25.712
136530,92258,96985,44577.4,27934,104583,3139.5,25.712
98002,70018,91728.7,60638.6,42362,93810.7,7614.15,25.731
88759.9,57655,100893,33363.6,22111,98888.1,7489.95,25.737
70881.4,45119,102956,24772.4,16098,100850,2287.35,25.739
117976,83313,92803.1,34417.2,23665,95312.3,2817.96,25.749
94058,66555,92617.9,25218.1,18667,88535.6,2931.81,25.751
74550.7,56923,85831,28292.1,21750,85248.2,3593.52,25.765
79444,53214,97839.7,43590.1,30423,93899.9,3058.08,25.816
86341,59321,95386.8,31233.5,21485,95272.1,2311.5,25.82
58504,36207,105894,38974.6,25714,99332.8,2881.44,25.839
72011.8,48934,96443.4,36814.3,25954,92959.1,3365.13,25.847
83802,60496,90783.7,32919.2,24196,89163.2,5564.16,25.85
103886,74530,91349.2,42333.6,33494,82831.9,2323.23,25.876
85320,61685,90646.5,37293.8,29301,83413.1,5197.08,25.908
107832,66143,106842,50574.2,31295,105909,4928.67,25.915
68970.1,46071,98110,22928,15123,99359.3,9361.92,25.924
74422.9,49535,98463.3,23575.9,16127,95806.5,3019.44,25.929
139605,101167,90436.2,47686.6,35483,88075.7,3890.22,25.932
77612.9,56157,90575.4,15616.8,12233,83663.9,8326.23,25.941
74233.3,43091,112900,18098,10955,108268,3766.02,25.951
91479.2,58411,102638,23195,15782,96319.2,6573.63,25.964
129128,94511,89540,44587.1,31327,93276.1,4319.4,25.983
63674.9,41256,101149,46397.7,33249,91452.9,6036.81,26.054
82883.3,61712,88019.1,35640.6,25508,91568.9,2574.39,26.056
60142.7,49168,80164.1,53580.6,47120,74521.6,2274.93,26.058
81270.9,58505,91037.8,38535.8,26573,95039.4,2852.46,26.061
