"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
164766,147261,73326.5,157788,143103,72261.4,23322.8,35396.8,33.847
130454,106468,80300.3,79372.7,72278,71968.9,24360.1,35704.8,33.848
166517,139482,78238.6,184846,164181,73785,44313.5,72941.7,33.848
141438,123840,74848.6,172638,157986,71613.8,11675.7,22974.1,33.849
142424,120680,77344.4,90374.4,83290,71110.3,13133.7,17886.3,33.851
120726,106741,74122.5,92066.4,84791,71159.3,19207.5,39632.9,33.853
118725,109801,70862.2,186788,171323,71451.8,29493.9,51413.5,33.854
158863,136848,76079,161017,147350,71614.7,12056.9,25212.6,33.855
129397,110359,76841.6,95530.3,85725,73032.1,12754.4,24741.9,33.855
132559,102380,84854.4,133230,118670,73576.8,34589.6,67569.4,33.855
106318,96357,72310.8,134882,124807,70826.4,11697.4,20912.2,33.855
129190,103492,81809.2,215534,173922,81215.8,85679.1,120456,33.856
147471,122347,78994.1,180272,162676,72624.9,18820.2,171349,33.858
111937,90101,81418.9,114716,105731,71105.4,40356.1,55415.5,33.858
123865,105061,77265.5,100163,92455,70999.8,32050.7,53110.9,33.858
140160,127176,72226.7,106836,97594,71742.3,14267.8,23005.4,33.858
130519,118575,72137.4,200693,180512,72862.8,10542.1,70695.3,33.86
147687,116032,83414.9,148980,135906,71840.3,42700,85389.6,33.861
146617,129670,74101,188449,170680,72358.9,22517.2,38574.9,33.861
110249,100836,71653.5,80853.2,74610,71019.9,19748.5,34034.4,33.862
139075,128029,71190.5,122754,112623,71431.4,16397.4,20851.3,33.863
103709,88163,77092.4,141017,127673,72385.8,7242.23,84607.5,33.866
172649,152223,74330,181280,164854,72066,11446.8,25439.7,33.866
143190,129337,72555.5,76113.2,70367,70887.7,14468,20589.4,33.867
141617,116201,79870.6,142125,126447,73661.8,15786.8,25939.1,33.867
176484,160250,72174.9,118588,108961,71326,13514.4,94544.6,33.87
113056,92420,80168.9,121381,110118,72239.3,34693.1,52171.3,33.87
98541.7,80019,80706.2,95065.5,87209,71440,13310.9,20734.7,33.87
120992,106513,74445,136406,127239,70257.7,12745.5,63649.2,33.872
104348,87716,77962.6,125475,115570,71152.8,24394.9,40451.5,33.872
139966,125285,73215.8,156642,141639,72477.7,22103.6,39545,33.874
135478,112333,79039.1,124078,111615,72853.6,43538,67151.8,33.875
195935,182940,70191.2,155507,142766,71384.5,9706.91,19654.2,33.875
130115,106477,80084.9,128718,114911,73410.6,45863.5,64848.9,33.875
156986,141322,72799.8,170883,154437,72514.8,17526.3,35702.2,33.875
122994,100124,80505.8,86196.6,79389,71155.7,15310.7,26159.2,33.876
176220,157465,73341.7,196402,177451,72534.9,18683.9,42034.9,33.876
157657,136784,75536.8,138547,126790,71612.8,19012,33883.9,33.877
157883,141555,73095.2,173247,154713,73386.8,7036.37,102609,33.879
125883,108718,75883.3,158864,144897,71853.1,15090.3,262143,33.88
166599,150601,72497.6,105685,97403,71108.2,19973.6,68465.5,33.88
144094,126616,74582.4,97652.4,91374,70039,19866.4,39072.6,33.881
178434,151121,77380.9,149116,134823,72483.6,36630.9,56690.9,33.882
138919,118740,76673.2,134866,121618,72674.9,28515.8,58682.4,33.883
146972,122512,78620.7,157092,137814,74703.4,50654.2,82395.1,33.885
125184,109226,75110.8,127359,116325,71752.5,18616.7,32213.5,33.885
152448,130837,76361,208266,186119,73334.4,25109.3,47277.5,33.887
95202.1,86623,72026.6,113267,104064,71331.6,23998.7,33088.7,33.888
155757,142997,71383.9,135517,126547,70181.1,12493.5,27558.1,33.889
117586,92712,83119,87497.1,81465,70388.6,20136.7,35119.3,33.89
154823,128480,78973.1,211522,191158,72517.6,18946.6,63206.4,33.89
155342,136385,74645,205166,182519,73667.8,10856.1,156420,33.89
110778,84833,85579.4,139166,123315,73959.8,29036.6,46494.5,33.891
175889,153265,75209.9,72508.8,65591,72448,10127.1,14209.7,33.891
163071,151756,70422.4,117796,110234,70031.8,21737,41024.9,33.892
153207,136601,73503,179337,160187,73370.9,22270.5,39109.1,33.893
121323,102753,77380.1,90287.9,83779,70627.6,47873.7,72831.2,33.894
110144,91844,78593.9,141866,135030,68853.9,12424,73769.9,33.896
104673,84132,81536.8,91587,83250,72099.1,35784.4,50014.6,33.898
162214,128725,82586,113236,98471,75362.7,19891.3,32068.2,33.898
120331,105995,74400.1,74328.6,66372,73392.4,21414.1,39239.6,33.899
104368,91491,74759.6,106649,100153,69786.8,15717.7,28121.9,33.902
168920,132348,83645.8,185896,163470,74526.6,72682.7,105680,33.902
131229,106778,80543.2,100541,89845,73337.7,24489.3,36316.4,33.902
172160,152405,74030.7,136222,125319,71237.8,20916.4,44761.5,33.903
104224,88933,76804.2,153150,138887,72266.2,19473.5,38327,33.904
193384,167577,75628.4,199359,171039,76387.2,22174.1,54280.2,33.905
161847,141065,75190.8,170195,154395,72242.8,17063.8,35282.9,33.905
198929,173000,75358.4,152388,137594,72582.4,43241.9,69118.9,33.905
117090,110220,69620.7,207534,185178,73448,27808.5,58315.2,33.905
100585,88699,74318.1,74148.1,70532,68896,6115.64,14662.1,33.905
92025.3,78632,76698.7,156084,141530,72275.4,8850.1,119856,33.906
104907,89805,76556.9,143445,129279,72717.2,10356.9,18751.1,33.906
117678,96828,79648,105954,96730,71785.1,33196.1,57777.6,33.908
156343,136888,74850.4,139496,129162,70779.6,30576.3,58524.9,33.908
175373,126490,90863,137104,112901,79585,37674.3,65985.1,33.908
139943,116352,78823.8,86370,80066,70696,17638.6,27315.4,33.909
101464,88028,75539.4,123069,112410,71750,19205.6,111581,33.909
134328,112242,78431.5,81483,76140,70134.9,7636.09,16608.3,33.911
156752,142692,71993.5,144385,133014,71138.7,10403.5,23145.5,33.913
106183,79120,87952.4,133847,120406,72851.9,22011,35423.8,33.913
127861,106693,78538.5,68907.2,64023,70535.6,18735.6,36354.7,33.914
126262,105321,78566.4,76974.7,71595,70460.4,24258.1,44099.4,33.915
164297,138445,77773.8,134568,120171,73387.3,24447.5,239574,33.916
120979,108009,73405.8,174677,158767,72103.3,13547.8,208639,33.917
200745,160196,82124.5,119473,108482,72175.9,38375.5,62744.4,33.918
112870,92229,80202.9,114194,103059,72616.6,30782.7,49389.9,33.92
129930,111649,76266.8,80323.9,75479,69742.7,11279.1,23299.5,33.92
141949,124124,74947.5,77557,72170,70427.9,14569.1,26392.3,33.922
127868,107884,77675.6,131364,119582,71992.8,15161.7,27107.5,33.922
145820,126292,75669.6,213101,189954,73521.9,24973.4,164400,33.922
122038,105148,76062.8,156952,142606,72128.8,14711,25287.4,33.922
101478,84496,78707.3,136386,119574,74750.3,21297.1,33917.8,33.924
129209,106390,79592.7,119283,106940,73100,30224.3,54960.5,33.925
111435,89564,81539.5,65605.4,61166,70292.6,17110.8,26870.8,33.926
129658,108292,78466.2,179866,151782,77661.9,18380.8,33456.7,33.928
102483,86523,77624.7,104094,97812,69745.2,17132.9,27606.8,33.928
109947,93699,76900.6,95094.6,87645,71106.4,16640.8,25471,33.93
144152,129329,73047.6,91580.9,84611,70934.6,15743.6,25003.8,33.93
126919,108757,76480,156988,146291,70328.1,13280.3,28474.2,33.931
90662.3,79572,74670.1,170673,152114,73532.1,11606.2,199518,33.932
131944,116925,73953.9,208376,185835,73485.4,26864.7,46779,33.934
176656,148688,77863.3,126297,114374,72368.1,24717.8,45059.9,33.936
106565,81989,85179.9,110357,99479,72702.3,26152.7,52890.8,33.937
117510,100972,76269.9,105847,99166,69951.2,32191.7,97011.1,33.939
123299,101824,79358,96026.2,86354,72876.4,38732.2,54886.6,33.941
111683,88033,83142.1,106400,95767,72812.1,25160.5,40645.5,33.942
171789,135396,83151.5,166005,141798,76723.9,36582.4,54950.9,33.943
139826,124892,73372.6,188490,171854,71880,13337.7,31079,33.943
150194,133013,74001.2,183658,170051,70779.9,17604.3,39994.8,33.944
116840,91613,83582.3,79300.3,72191,71989.9,57423.2,77935.5,33.944
157395,142978,72144.2,168815,151960,72805.1,28633.8,53123.1,33.944
143806,121973,77266.7,158014,139991,73973.4,46904.6,75221.1,33.944
153763,129289,77941.9,90065.6,83867,70379.8,14430.9,22248.5,33.944
145304,133858,71139.8,188308,171644,71898.5,27669.8,55838.3,33.945
178987,150101,78148.2,133359,120339,72626.7,37425.6,66795.1,33.946
97314.4,79949,79770.8,179358,159579,73658.7,28028.4,43975,33.949
122038,101375,78893.7,204247,181936,73572.9,22657.3,64691.5,33.951
140382,109976,83655.5,140818,127886,72162.9,34737.2,60228.4,33.952
107592,96172,73318.2,183831,164906,73056.9,19109.3,195834,33.952
161851,140985,75235.6,159248,144027,72462,14476,27348.4,33.952
110456,89020,81317.2,143891,132126,71371.6,19116.8,35205.4,33.953
184805,159724,75827.1,112174,103498,71029.7,24877.6,44206.4,33.953
144273,116704,81017.3,138978,129986,70069.4,7145.88,17972.5,33.953
99379.8,83005,78464.6,93373,85323,71719.2,15369.9,25222.2,33.953
107739,82829,85245.2,70161.1,63835,72030.7,7897.88,14685.6,33.955
156760,141165,72776.1,116370,107823,70730.8,11796.1,21850.1,33.956
200469,171037,76813.6,153269,137291,73163.3,12197.9,21568.2,33.956
98726.1,83192,77773.3,142285,128362,72644.5,35448.3,54851.8,33.956
96333.2,79086,79828.2,132998,121301,71855.5,10931.3,20070,33.957
103995,84592,80568.1,77214.4,71746,70531.1,8421.46,16883.2,33.958
122134,89462,89469.9,108669,92920,76643.5,28646,41054.4,33.965
108948,86244,82788.4,128266,112054,75017.7,57928.9,102182,33.965
155241,129833,78361.4,184413,147099,82160.4,35029.6,55839.2,33.966
178289,151417,77166.5,78781.4,72667,71050.4,18469.6,26331.4,33.966
143872,116972,80607.2,104262,95998,71177.7,14234.4,24666.2,33.966
110070,96341,74875.3,183495,168083,71545.2,19083.4,48387.7,33.967
150072,123405,79698,96981.7,88091,72150.3,32834.2,61219.3,33.968
172730,155277,72902.2,162408,148139,71848.8,13636.1,27247.5,33.969
101120,84344,78571.1,168635,155870,70902.9,13842,28491.6,33.97
105302,92899,74285.6,82728,76953,70454.2,29773.6,54888.3,33.971
100787,79338,83254,73446.9,68993,69766.7,10970.7,20353.7,33.972
140804,116215,79402.3,86131.3,80669,69973.6,14552.1,25783.3,33.973
167188,133073,82337,159429,142839,73147.7,28960,55145.8,33.974
131015,109052,78734.9,77405.7,71534,70915.4,18713.1,27433.7,33.974
154180,120768,83667.4,148457,133382,72943.2,40101.8,69956.7,33.978
149481,118660,82558.5,115800,105522,71919,30078.1,55264.1,33.978
99379.8,81173,80235.5,109666,97607,73632.5,35680.5,57868.9,33.979
120830,97261,81417.5,102445,96091,69869.5,32187,53901.7,33.983
99366.4,84061,77468.5,169091,151195,73293.3,65840,228357,33.984
175796,135933,84754.7,121440,107515,74024.3,19361.2,32889.5,33.984
113250,101620,73036.1,151528,141186,70336.3,17161.6,201442,33.986
198015,180073,72065.9,190745,173051,72236.8,34942.6,62139.8,33.986
93288.9,79241,77154.3,144150,133963,70519.6,15380.8,33194.9,33.986
98036.6,88399,72681,140162,129168,71114,16740.9,161837,33.986
113351,94774,78381.9,91080.8,83948,71104.4,30914.7,46391,33.989
136550,113624,78759,105419,96106,71886.7,41242.5,76410.4,33.991
129444,111274,76237.1,67624.5,61265,72338.9,17859.5,30089.8,33.991
123030,98940,81492.6,82059.2,75134,71576.5,12325.8,20904.4,33.991
128631,105711,79745.5,101607,92464,72016.3,21181.5,31915.1,33.992
118308,98447,78757.6,154621,138592,73115.4,18218.1,32407.5,33.992
103968,90372,75395.8,93281.8,84194,72609.9,27267.5,50863.7,33.993
161238,130509,80966.7,124181,111627,72906.2,16777.6,35525.6,33.994
107157,83488,84115.2,140472,128518,71631.9,9022.59,19617.6,33.995
146798,122256,78691.9,166828,145666,75057.1,29716.7,57406.1,33.995
166316,159063,68524.2,123876,105785,76743.5,15580,26743.8,33.997
118709,99885,77886.4,96499.5,87499,72277.3,25490,34164.9,33.997
99172.3,79085,82181.9,81891.9,76271,70365.7,17623.6,35082.8,33.998
151779,133824,74329,189569,171030,72639.8,29940.9,44812,33.998
172879,155637,72796.3,132133,118135,73301.5,30610.6,137621,33.999
160621,126264,83368.6,107262,100058,70254.2,12718.7,17713.2,34
131216,104304,82445.5,109032,100082,71396.4,19325,29989.8,34.002
96944.5,83551,76041.7,81812,75072,71419.8,13286.9,25889.5,34.002
149628,143808,68188.2,189841,172722,72031.5,27627.5,262143,34.003
120330,100260,78654.7,95961.8,85990,73135.8,30389.7,55004.9,34.003
158587,134949,77015.4,188196,168839,73049.5,15063.5,22693.1,34.003
179332,152788,76921.6,206961,176326,76922.2,17970,159144,34.003
146620,128086,75019.2,89284,84232,69466.7,5409.7,8731.32,34.004
111507,93112,78483.3,105859,95790,72424.9,27734.2,36948,34.006
93353.3,79833,76635,103302,94415,71704.9,24389.2,178226,34.008
107136,94861,74016.6,96257.4,90027,70071.5,15033.4,32888.6,34.008
126931,108581,76611.8,108758,95447,74675.6,9913.24,13989.6,34.009
117768,105856,72910.7,73963.9,68006,71277.5,25108.8,36754,34.009
148373,128716,75544.6,206508,182266,74252.4,14133.4,28806.6,34.009
163477,147896,72440.3,141959,129454,71866.8,15278.8,26948.2,34.01
127078,112693,73901.4,103521,96407,70371.8,25580.7,46754.7,34.011
109475,89013,80601.2,103881,95079,71602.9,33338.5,61509.9,34.012
93128.8,83912,72734.4,94841.3,87562,70984.2,33385,120782,34.012
146445,130797,73376.5,80651.5,75551,69960.4,49534.2,84775.4,34.012
122335,97129,82543.1,97607.2,88159,72559.7,17256.1,28367.2,34.013
158693,137688,75533.7,154294,142654,70883.5,25188.7,48401.6,34.013
202948,176008,75567.1,170352,154746,72145.2,17001.8,27683.4,34.014
129476,122405,69321.7,163593,148451,72220.6,9701.74,145356,34.015
175125,163092,70371.2,167378,154418,71036.2,24250.1,52304.4,34.015
119694,98185,79892.6,76872.3,68683,73350,8179.88,14848.3,34.017
103407,93422,72540.6,88000.5,83287,69244.9,36359.7,64194.7,34.019
175910,152633,75530.4,119874,107115,73342.6,19821.3,37478.7,34.02
131668,102329,84325.8,83015.2,75979,71605.1,20252.8,33864.8,34.022
159276,143353,72815.4,178264,159067,73445.4,27865.4,47622.9,34.023
164650,137924,78235,152026,133430,74669.8,33545.3,47476.8,34.026
146487,125072,76757.2,117477,107958,71314.5,26688.9,49538.7,34.027
150311,131392,74972.5,138964,122950,74072.2,41819.7,60337.1,34.027
127671,102816,81378.9,97158.9,90834,70099.3,28579.8,55766.1,34.027
153946,135237,74602.6,117603,104679,73627.2,21683,90815,34.028
154234,133159,75908.5,173616,155113,73353.5,23549.8,50343.4,34.029
93017.1,81550,74751.3,136840,127685,70234.9,9136.33,22675.7,34.03
140910,120285,76773,134017,122975,71420.4,18250.1,37136.8,34.03
180268,149320,79119.2,159964,143198,73209.1,50640.1,98670.2,34.033
112732,102085,72370.9,91219,83651,71465.1,21354,38834.2,34.033
173314,151867,74791,172589,151396,74709.9,20061,39223.1,34.034
201770,175345,75412.4,140593,127927,72024.7,16758.3,24761.9,34.035
159363,144677,72188.6,164353,148439,72562.2,28215,49755.3,34.035
175309,161029,71347.6,91215.2,83011,72013.1,13858,17507,34.035
174607,155580,73551,197575,175694,73698,33388.8,52606.3,34.036
188639,166133,74414.2,136920,123651,72568.6,18633.2,37017.6,34.04
144959,119225,79681.8,76173.4,71679,69645.2,22981.6,42275,34.041
106682,84357,82880.3,168901,150759,73422.3,41490.7,85380.9,34.044
150343,124632,79055.9,124479,112302,72642.1,23404.6,44315.2,34.045
109564,86733,82787,159169,142635,73132.7,24563.6,38584.5,34.046
161916,138097,76839.6,99696.9,90599,72117.1,18739.8,27278,34.046
111555,86516,84502.8,121090,107010,74159.2,46885.8,70109.8,34.048
113610,93972,79231.8,73597.3,67430,71530.1,25695.8,33942.2,34.049
113606,95564,77909,78187.3,72826,70360.6,11140.9,17189.5,34.049
152767,126556,79109.1,129495,117246,72382.9,14620.8,26164.4,34.049
117827,96376,80122.5,83716.4,79866,68695.5,13396.9,27081.4,34.05
113080,91558,80941.1,85585.1,80428,69738.2,17198.2,34624.3,34.051
112910,92056,80382.4,163598,146906,72982.5,15184.3,25915.6,34.052
118905,102729,75855.5,131109,121583,70670.6,11920.1,21464.6,34.052
104978,87144,78948.3,107742,100014,70599.8,14114.6,30090.7,34.053
102070,83848,79778.7,140059,126654,72472.1,8501.36,17614,34.055
157599,142460,72500.5,151043,135374,73121.7,39422.7,68730,34.055
126298,105043,78797,97271.2,89037,71596.8,30173.1,39232.6,34.057
154777,124913,81204.1,109569,99843,71919.9,19152.5,36684.4,34.058
144124,128152,73703.7,77610.2,73182,69501.5,36098.4,61391.6,34.058
166511,137329,79462.3,155866,139799,73067.8,64827.6,131929,34.059
188365,160216,77050.3,169851,148910,74752.4,67868.9,112785,34.059
179302,149106,78807.7,145754,131656,72553.5,23763.2,42031.4,34.059
156277,122640,83510.9,111891,102038,71864,31807.2,43589.6,34.06
96176.3,78112,80692,78480.6,74294,69229.1,20821.9,49088,34.061
158151,148306,69886.4,168346,153084,72070,10848.5,262143,34.061
118873,101369,76852.6,133365,120203,72712.2,22782.3,28652.6,34.061
173489,137620,82617.4,146443,130370,73615.8,35854.4,57770.6,34.062
97351.6,79340,80413.9,76352.4,70522,70954.2,34214.1,63290.8,34.062
183605,163024,73809.7,188987,169314,73151,15305.5,29687,34.063
141878,121254,76683.1,154096,139516,72384.6,52584.1,84509.2,34.065
141746,124617,74544.3,196183,169371,75910.5,32372.7,67481.5,34.065
138701,116221,78212,122538,108991,73682,29729.8,47910.9,34.066
176251,160218,72094.3,187974,169153,72828,18011.3,34549.4,34.068
122861,103529,77773.8,113777,104991,71020.4,19627.7,34775.6,34.071
194571,168849,75519.5,130082,120519,70736.4,7512.48,13690.3,34.072
110400,89820,80552.3,97277.8,90046,70799.3,20304.9,38624.5,34.072
131593,122367,70477.2,193160,174480,72552.2,12523.2,24226.9,34.073
177690,148175,78590.2,144709,130000,72951,30097.4,45354,34.074
188138,160164,76982.5,95752.6,88818,70652.9,12780.7,17467,34.074
155431,146543,69510.7,85672.1,80944,69364.1,22485.7,90756.7,34.076
93236.9,81914,74595,149099,136417,71628.3,26634.4,40362.8,34.076
111399,100026,72987.3,189435,172837,71829.7,33162.7,61788.3,34.077
143976,127904,73771.2,97698.4,90658,70625.5,16204.2,29538.2,34.078
121871,106713,74845,131567,113451,76000.7,30601.7,108700,34.078
142603,124423,75111.9,89782.7,80185,73380.3,13934.1,17989.9,34.078
115759,97373,77910.5,72940.7,67867,70435.4,14100.9,25083,34.079
173483,143836,79043.9,104681,94778,72383.4,15416.5,28716.1,34.079
190729,170768,73196.4,185003,163750,74041.8,13404.4,22906.2,34.08
123510,97626,82911.5,76003.2,69249,71928.1,5880.17,9201.99,34.081
150517,135674,72705.8,177462,162053,71767.4,9369.45,16256,34.082
115526,94085,80470.8,95162.3,85859,72637.2,30989.9,48331.1,34.083
110004,89209,80813,94377.9,82815,74686.3,20378.7,32454.5,34.084
114689,90870,82714.4,133333,117180,74569.9,28248.9,55568.6,34.084
130334,113405,75319,145384,133919,71146.7,9818.3,20885.2,34.085
127522,119096,70172.7,168500,154394,71523.7,22272.8,43331.2,34.085
122277,111149,72097.2,196804,176831,72938.1,15161.7,166789,34.085
132480,108863,79753.5,137351,123344,72978.3,42724.4,71354.8,34.087
108138,85645,82747.5,83861.2,76751,71607.2,14187,19683.8,34.088
140055,118675,77342.6,76608.1,70765,70947.4,14629.2,23451.7,34.089
131246,109292,78700.4,80929.8,75486,70262.2,26457.7,45929.9,34.09
154392,141180,71669.1,99319.9,92074,70693.5,13865.5,22125,34.093
152630,118164,84651.4,136156,121746,73293,45919.5,67735.6,34.093
142473,125752,74250,147763,134862,71805.1,8967.6,15217.2,34.098
94976.7,83624,74433.1,174289,151998,75146.9,35083.6,157049,34.099
164831,148854,72570.2,179952,163224,72252.3,21378.9,32558,34.099
113493,89557,83051.6,90009.7,82839,71208.9,22688.3,43386,34.1
128742,106652,79110.3,145806,134270,71166.5,12783.1,23788.4,34.1
147561,122206,79133.3,123688,112293,72186.6,32222.7,53539.8,34.101
146826,122977,78245.2,183292,159591,75268.8,23729.4,35263.7,34.103
106806,100736,69484.7,156943,143890,71481,37584.5,71081.6,34.104
135418,122276,72579.7,103081,94998,71112.4,25939.3,43323.4,34.104
103104,87344,77361.4,198685,177398,73400.2,43312.9,71706.3,34.105
96981.8,82792,76768.3,69679.9,66238,68941.4,26989.3,110774,34.105
148361,128874,75445.7,183907,163347,73784.9,32532,49831,34.106
97588.1,78644,81322.6,99355.2,90806,71706.1,22675.2,95297.2,34.107
100434,84765,77650.2,162981,149163,71607.2,12172.1,151830,34.107
137101,115745,77628.1,126294,113399,72988.2,45956.1,62087.6,34.109
125952,100009,82536.3,114378,104143,71976.6,19325.9,36965.4,34.11
143591,130216,72267.6,120445,111629,70711.8,25224,44688.4,34.111
113715,92797,80308.8,89765.3,83035,70847.9,28308.1,47988.3,34.112
155807,140189,72837,175332,162543,70692.3,10581.1,154642,34.112
179136,163060,71997.1,139444,126194,72417,11795.1,21581.2,34.113
128777,106450,79281.6,81252.7,76908,69238.2,19849,42510.8,34.114
108103,81276,87167.5,107391,96602,72855.6,17876,28397.7,34.114
120139,105269,74793.5,154633,142515,71108.4,11528.6,211121,34.115
168328,149374,73852,115388,106913,70730.9,12651.5,22903.6,34.115
99880.7,86221,75918.7,68000.1,64463,69131.9,12286.3,24282.6,34.115
102280,84252,79558.9,80028.3,73722,71142.1,10573.6,19555,34.116
149728,123017,79765.8,195398,172923,74053.7,16122.4,30571.8,34.118
103673,90441,75124.6,113258,104587,70969.3,22211.7,46607.6,34.118
148674,124728,78118.1,133618,119934,73013.5,35588.9,63814.5,34.118
128560,112878,74640.8,101776,94693,70437.8,31804,144048,34.121
173548,161345,70492.6,92815.6,87219,69741.3,11100.5,18337,34.121
121035,108673,72991.1,161330,144531,73153.5,8591.13,257055,34.122
171504,147236,76337.7,107970,99730,70951,12363.8,25687.6,34.123
138780,114525,79415.8,155931,141951,71990.5,12357.2,22299,34.123
103595,82256,82537.3,124821,112882,72467.3,23542.8,33984.8,34.124
95569.1,87284,71756.8,148745,137010,71149,23646.6,48128.4,34.125
158078,125830,82331.5,166735,149612,73036.7,21620.5,40418.5,34.126
122017,103849,77001.5,86563.7,80171,70761.7,10188.7,16717.1,34.131
138224,110634,81879.2,121239,110747,71745,19239.9,27515.5,34.132
151072,123199,80363,122413,112624,71232.5,26547.9,53491.1,34.133
130765,112068,76469.9,119560,108726,72066.1,64900.4,105075,34.134
147405,123704,78092.4,88222.8,81338,71083.2,14089.7,17590.5,34.134
191823,173022,72657.4,182026,165537,72063.9,22973.6,45722.9,34.135
150107,123025,79962.8,87442.1,80979,70766.5,18764.3,24098.1,34.135
159235,127629,81765.1,66025.1,61951,69845.9,12440,22771.4,34.136
119319,100291,77970.3,90771.1,83293,71419.9,14392.3,28929.2,34.137
183126,152873,78505.5,119902,112463,69870.8,25591,48379.8,34.138
142043,116824,79683.6,180984,162922,72801.6,18228,38952.5,34.139
146112,134073,71420.6,134758,126043,70067.3,21195.1,42507.3,34.14
151525,118524,83783.3,147216,132238,72959.1,59642.1,74906.1,34.141
115043,91610,82299.4,167354,150645,72804.9,13137.9,25759,34.141
131907,114829,75283.1,123520,115211,70262.3,20098.6,49449.9,34.142
120221,106658,73869.8,80574.9,76236,69265.9,32681.4,113636,34.143
143553,116815,80536.5,79501.9,73766,70632,29521.2,58353.5,34.143
152558,129576,77159.5,151761,137962,72090.8,42410.4,84031.6,34.143
168788,151011,73250.8,167500,151817,72306.2,17302.6,31667.1,34.144
151233,133673,74145.3,199918,182843,71656.1,19382.3,40411.5,34.144
162242,135999,78181.9,88024.9,80896,71311.3,9765.19,12123.5,34.145
184315,147833,81708.9,98799.6,89563,72294.7,16055.7,25034.2,34.146
102235,76069,88078.9,111824,100455,72952.9,15138.2,29674.8,34.149
108662,93297,76328.8,132602,120551,72087.1,11211.4,164330,34.151
133151,108489,80433.9,123717,112799,71879.4,32754.8,52526.2,34.151
186543,167335,73058.9,96910.7,91101,69715.4,27513.3,175976,34.151
121600,111647,71378.4,90408.7,82512,71808.1,13624.4,23194.2,34.151
135904,116037,76756.5,104499,94567,72418.9,38130.2,62928.8,34.154
149827,125014,78543.5,72825.1,66892,71348.8,20391.4,29413,34.155
119947,98944,79447.6,77631.3,72114,70550,20074.6,30121.1,34.155
179243,143981,81586.3,127857,113951,73533.6,57466.4,73896.1,34.159
122336,102835,77963.9,106540,101097,69064.2,15852.2,34163.2,34.159
141316,124365,74468.4,163804,152191,70536.9,25130.4,53466.7,34.16
121219,104857,75762.4,187428,170555,72019.3,21803.3,42380.3,34.161
146127,121018,79133.4,144048,132561,71215,14849.2,39149.1,34.161
188266,163865,75294.7,159373,145263,71901.7,23870.4,50437.4,34.162
148936,134316,72669.5,166574,152010,71814.8,14277.2,31287.8,34.162
188421,168411,73322.8,187559,168900,72776.1,20193.6,31559.2,34.163
151829,124242,80087.5,82922.6,77902,69759.6,31146.4,50938.5,34.165
185221,167506,72467,182401,169596,70484.3,20939.4,43118.1,34.165
158722,151357,68725,163165,148459,72027.7,28716.1,63200.3,34.17
95469.3,72953,85763.1,152270,140783,70883.2,8308.66,27738.2,34.171
91387.7,78700,76101.5,157723,143870,71846.2,14199.2,24795,34.172
122632,103084,77963.9,126279,114282,72415.6,45930.8,68320.2,34.174
148201,120308,80730.3,85219,79430,70312.4,29069,51792.8,34.174
132900,113057,77038.7,200588,177575,74029.4,21072.4,39179.6,34.175
175225,143814,79850,164976,147724,73189.5,27740.3,50925.4,34.175
104138,83106,82121.5,92678.4,85688,70882.4,28348.5,48769.6,34.175
153203,119490,84026.4,136007,118984,74912.3,18034.4,25943.4,34.176
120026,92973,84605.4,103057,93211,72458.6,27499.7,37547.5,34.176
154106,130832,77194.6,80765.3,74262,71275.1,12979.5,20204.9,34.178
168604,144985,76212.1,148409,128763,75535,66434,88406.8,34.178
122657,98993,81202.3,135283,124423,71256.4,36207.9,262143,34.178
101725,83564,79779.2,182097,159374,74880,34925.7,56283.8,34.178
162656,130825,81481.5,142854,127103,73657.2,31061.4,46149.1,34.179
106962,84304,83149.8,78433.6,73426,70005.5,10845.7,22794,34.18
180482,164332,71976.8,124497,116762,69877.7,28788.4,53121.3,34.182
121332,105136,75631.6,128218,118534,70890.4,14738.3,29812.3,34.182
99206.8,82324,78976,164028,136770,78597,90292.2,143243,34.185
176742,158037,73292.8,123874,116723,69550.9,32335.1,57934.2,34.187
157310,133689,77115.2,103551,94971,71457,21127,34633,34.187
102941,88907,75881,91808.9,84276,71393.8,27191.4,44264.7,34.187
145832,126812,75365.7,90588.3,83550,71056.8,13221.6,26940.4,34.189
109050,93025,76825.9,87432.2,80115,71521.7,29430,50441.7,34.189
142251,119406,78074.4,158653,144161,72124.2,12245.4,23539.6,34.19
112849,95445,77486.2,137934,124487,72615.3,14155.5,18590.2,34.191
137104,111939,80269.1,77298.1,67577,74963.5,25964.7,42788.3,34.193
165755,137836,78810.5,123122,112090,71986.2,32974.3,46153.5,34.194
104807,86993,78956,68226.1,64231,69612.3,7508.72,16292.5,34.195
125644,112234,73366.4,140274,132081,69601.4,24064.9,262143,34.197
108437,89465,79433.4,77833.9,74063,68872.7,25847.2,47076.6,34.198
121452,98765,80590.4,107422,97807,71978.4,20346.8,30248.2,34.199
126626,108853,76236.2,159598,147539,70892.7,13895.5,214606,34.2
143284,119830,78362.9,84313.3,76552,72180.4,18145.3,31857.7,34.2
128706,118152,71389.9,138568,127838,71036.8,18102.1,34260.6,34.201
113966,101996,73227.4,159214,147546,70718.8,14738.3,28874.4,34.201
