"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
113508,76147,97691.1,78521.6,57163,90023.2,56076.2,872.48,1.272
144131,100928,93589.5,56161.2,46976,78350.2,20901.8,348.08,1.28
115714,79455,95442.9,68320.3,58194,76939.9,15920.2,238.64,1.283
98579.4,63716,101395,83499.9,64064,85418.5,28042.5,3460.28,1.29
106610,70800,98683.7,60682.5,48668,81714.7,4809.64,411.16,1.29
80923.6,52563,100896,62363.5,47467,86103,26862,918.84,1.291
140351,90234,101935,65366.4,51562,83081.5,17542,362.52,1.293
125621,86578,95089.7,58908.4,46898,82319.5,23821.1,295.64,1.295
163012,103622,103097,95915.4,70790,88796.6,26943.6,431.68,1.297
148644,97989,99414.4,76075.7,57637,86501.7,1713.6,606.48,1.299
81626.1,52239,102403,73831,57407,84285.7,34055.8,1010.04,1.307
96863.2,61066,103954,58836.3,45322,85077.8,7039.36,120.84,1.307
138001,89601,100937,81305.6,58201,91552.4,24046.8,399,1.311
85393.2,56376,99267.9,64266.1,48168,87438.6,14966.8,1285.16,1.313
106990,68972,101660,58072,47208,80617.8,11085.4,389.88,1.314
121234,80732,98414.5,58314.1,48012,79598.3,17465.1,183.92,1.323
86570,59186,95858,68121,48822,91442,15893.6,492.48,1.323
87695.3,54926,104635,63968.3,51319,81689.5,15328.6,630.8,1.324
119091,71501,109156,78572,59753,86176.3,16777,512.24,1.326
110643,70621,102676,63492.3,49145,84668.4,19661.5,544.16,1.327
87697.8,59888,95968.5,72755.2,55172,86422.2,18704.8,1002.44,1.329
95755.3,55750,112564,71605.4,56154,83568.9,19460.2,504.64,1.33
109723,72999,98505.2,73897.6,59271,81708.7,15021.2,842.08,1.331
126753,76895,108029,79220,62594,82943.4,17487.6,285.76,1.334
115490,78334,96621.5,53783.2,43427,81164.7,8691.76,4279.56,1.344
132796,95114,91499.8,82067.8,66643,80704.6,24835,519.08,1.347
144177,91154,103658,105493,77454,89260.7,26501.6,889.2,1.352
153188,101029,99370.6,85379.4,64918,86192.2,34823.5,479.56,1.354
