"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
153195,95053,105623,99424.2,69133,94251.1,42955.4,1655.19,2.256
97771.7,58242,110016,137717,83886,107591,12334.3,2564.67,2.264
69297.4,47586,95437.1,64834.1,48798,87072.6,33601.1,3594.99,2.265
78149.3,51355,99729.2,120381,85782,91969.3,52885,3416.38,2.273
63786.4,47793,87466.9,57874.1,47717,79486.1,25406.9,2684.45,2.273
167693,108930,100890,97435.4,72346,88263.7,66048.7,3504.89,2.277
112392,73302,100485,110071,81538,88469.1,35499.5,3499.06,2.289
114707,79664,94364.6,67789.8,53648,82811.5,17605.3,2403.55,2.289
96259.7,62599,100776,156481,112715,90983,28309.2,1644.06,2.291
80006.5,55927,93752.7,100490,75795,86888.7,54116.3,3817.06,2.295
127057,85090,97858.5,98583.2,74590,86616.8,38825.2,1972.66,2.295
153789,98199,102636,123316,85583,94430.1,57382.3,2398.78,2.305
126118,82438,100261,92830.7,66630,91306.5,47437.6,2407.79,2.316
72492.4,48817,97319.9,100005,75765,86503.7,25276.4,1304.33,2.325
92873.2,66955,90904.9,53995.1,42342,83572.4,12138.2,1962.59,2.325
97696.5,68286,93762.1,57105.6,45571,82124.1,12851.1,2038.38,2.334
101864,64939,102801,115082,84454,89303.1,7140.38,3571.14,2.349
97658.9,70270,91079.7,56308.7,45587,80949.6,16215.1,3650.11,2.351
97255.6,65894,96727.2,96168.6,71690,87913.4,36866.5,3315.68,2.355
72860,54899,86977.1,43897.3,37211,77311.9,20086,1644.06,2.356
162258,101813,104444,113366,80721,92039.6,53526.5,1178.72,2.359
94261.2,66494,92903.2,62198.6,49495,82356.8,27081.4,2478.81,2.363
136281,95379,93640.5,76557.7,63067,79554.8,22033,3281.76,2.372
90583,67582,87840.7,48307,40019,79108.7,26857.5,1205.22,2.375
82588.4,59263,91330.5,61725.9,49650,81475.7,19951.4,1665.79,2.375
113517,78826,94377.9,73967.4,59838,81010.9,13581.3,3405.78,2.385
103942,70286,96917.6,69235.8,52407,86580.7,50820.2,3601.88,2.395
140985,93382,98944.2,106212,76462,91034.8,50342.8,1156.99,2.404
99842.8,65873,99332,113576,88405,84195.8,27523.9,1282.07,2.406
142466,95462,97805.1,85091.8,61006,91410.3,84263.6,3260.56,2.411
141565,97450,95204,97087.9,71747,88683.2,40750.8,1980.08,2.412
132756,91956,94613.5,82580.4,62848,86112.4,18401.7,1666.32,2.42
89666.3,60459,97195.9,129638,91846,92502.3,56862.6,2578.98,2.428
97519.6,63845,100103,108225,75697,93697.3,19573.8,1479.23,2.435
81891.5,57246,93750.5,100131,78119,84002.1,32718.4,2196.85,2.438
111192,76253,95564.7,69811.7,55609,82274.1,37325.3,2021.95,2.44
101863,68040,98114.3,132014,95212,90867.3,18349.5,2279,2.454
130180,78312,108942,86518,61553,92116.5,28548.2,1346.2,2.454
105875,72395,95843.6,60154.7,46783,84267.8,25420.2,1775.5,2.458
99210.5,73902,87979.5,57995.9,46282,82123.1,18111.1,3646.4,2.462
140481,88827,103646,134286,89126,98743.2,115903,3656.47,2.465
84197.5,62827,87828,60639,51110,77754.6,16729.5,2877.37,2.468
129437,83085,102098,129307,94557,89620.6,28062.1,1616.5,2.469
152677,96141,104075,94306.3,63245,97722.4,13955.4,1631.34,2.47
